Date,Recip_State,Recip_County,Administered_Dose1_Recip,Series_Complete_Yes
2021-10-15T00:00:00.000,OH,Delaware County,141619,136871
2021-10-15T00:00:00.000,OH,Jackson County,14184,13194
2021-10-15T00:00:00.000,OH,Butler County,202507,189290
2021-10-15T00:00:00.000,OH,Columbiana County,47072,44367
2021-10-15T00:00:00.000,OH,Pike County,11761,10638
2021-10-15T00:00:00.000,OH,Seneca County,25111,23992
2021-10-15T00:00:00.000,OH,Portage County,86753,82507
2021-10-15T00:00:00.000,OH,Guernsey County,16482,15395
2021-10-15T00:00:00.000,OH,Ross County,36891,34310
2021-10-15T00:00:00.000,OH,Clark County,65261,61642
2021-10-15T00:00:00.000,OH,Morgan County,5653,5373
2021-10-15T00:00:00.000,OH,Crawford County,17402,16661
2021-10-15T00:00:00.000,OH,Greene County,107427,96599
2021-10-15T00:00:00.000,OH,Hancock County,36294,34360
2021-10-15T00:00:00.000,OH,Summit County,319027,301590
2021-10-15T00:00:00.000,OH,Perry County,13753,12956
2021-10-15T00:00:00.000,OH,Meigs County,9812,8839
2021-10-15T00:00:00.000,OH,Ashland County,21995,20003
2021-10-15T00:00:00.000,OH,Clinton County,18581,17418
2021-10-15T00:00:00.000,OH,Trumbull County,104230,96665
2021-10-15T00:00:00.000,OH,Harrison County,6168,5722
2021-10-15T00:00:00.000,OH,Geauga County,53806,51570
2021-10-15T00:00:00.000,OH,Vinton County,4839,4577
2021-10-15T00:00:00.000,OH,Williams County,15668,14812
2021-10-15T00:00:00.000,OH,Lorain County,182158,172874
2021-10-15T00:00:00.000,OH,Scioto County,35685,32535
2021-10-15T00:00:00.000,OH,Sandusky County,28969,27683
2021-10-15T00:00:00.000,OH,Knox County,25270,23917
2021-10-15T00:00:00.000,OH,Washington County,30697,28543
2021-10-15T00:00:00.000,OH,Fairfield County,83674,78925
2021-10-15T00:00:00.000,OH,Noble County,5845,5454
2021-10-15T00:00:00.000,OH,Fulton County,21161,19793
2021-10-15T00:00:00.000,OH,Stark County,189352,178398
2021-10-15T00:00:00.000,OH,Ottawa County,23786,22539
2021-10-15T00:00:00.000,OH,Fayette County,11699,10917
2021-10-15T00:00:00.000,OH,Hocking County,12627,11818
2021-10-15T00:00:00.000,OH,Muskingum County,38911,37111
2021-10-15T00:00:00.000,OH,Carroll County,11092,10508
2021-10-15T00:00:00.000,OH,Auglaize County,16803,16068
2021-10-15T00:00:00.000,OH,Henry County,13550,13093
2021-10-15T00:00:00.000,OH,Adams County,9361,8305
2021-10-15T00:00:00.000,OH,Preble County,16751,15585
2021-10-15T00:00:00.000,OH,Erie County,41626,39598
2021-10-15T00:00:00.000,OH,Shelby County,16353,15473
2021-10-15T00:00:00.000,OH,Lucas County,232677,218242
2021-10-15T00:00:00.000,OH,Franklin County,777573,736573
2021-10-15T00:00:00.000,OH,Richland County,49702,46883
2021-10-15T00:00:00.000,OH,Darke County,18892,17693
2021-10-15T00:00:00.000,OH,Wyandot County,9682,9223
2021-10-15T00:00:00.000,OH,Allen County,41579,38795
2021-10-15T00:00:00.000,OH,Monroe County,5818,5440
2021-10-15T00:00:00.000,OH,Wood County,75200,72171
2021-10-15T00:00:00.000,OH,Logan County,18066,17195
2021-10-15T00:00:00.000,OH,Mercer County,14811,14084
2021-10-15T00:00:00.000,OH,Cuyahoga County,746511,701239
2021-10-15T00:00:00.000,OH,Brown County,16835,15627
2021-10-15T00:00:00.000,OH,Hardin County,11255,10418
2021-10-15T00:00:00.000,OH,Miami County,47743,44975
2021-10-15T00:00:00.000,OH,Belmont County,30056,27581
2021-10-15T00:00:00.000,OH,Unknown County,170135,79540
2021-10-15T00:00:00.000,OH,Putnam County,15367,14611
2021-10-15T00:00:00.000,OH,Ashtabula County,47867,44777
2021-10-15T00:00:00.000,OH,Licking County,89781,86029
2021-10-15T00:00:00.000,OH,Marion County,29451,27558
2021-10-15T00:00:00.000,OH,Montgomery County,283267,262139
2021-10-15T00:00:00.000,OH,Gallia County,12797,11816
2021-10-15T00:00:00.000,OH,Wayne County,49089,46408
2021-10-15T00:00:00.000,OH,Huron County,26080,24603
2021-10-15T00:00:00.000,OH,Holmes County,7587,7153
2021-10-15T00:00:00.000,OH,Jefferson County,31152,28973
2021-10-15T00:00:00.000,OH,Lake County,141673,134062
2021-10-15T00:00:00.000,OH,Tuscarawas County,38294,36229
2021-10-15T00:00:00.000,OH,Clermont County,109934,103892
2021-10-15T00:00:00.000,OH,Lawrence County,26944,23009
2021-10-15T00:00:00.000,OH,Union County,33311,31952
2021-10-15T00:00:00.000,OH,Hamilton County,482719,449467
2021-10-15T00:00:00.000,OH,Van Wert County,11779,10793
2021-10-15T00:00:00.000,OH,Champaign County,16634,15446
2021-10-15T00:00:00.000,OH,Defiance County,17492,16711
