,AK_I,AL_I,AR_I,AZ_I,CA_I,CO_I,CT_I,DC_I,DE_I,FL_I,GA_I,IA_I,ID_I,IL_I,IN_I,KS_I,KY_I,LA_I,MA_I,MD_I,ME_I,MI_I,MN_I,MO_I,MS_I,MT_I,NC_I,ND_I,NE_I,NH_I,NJ_I,NM_I,NV_I,NY_I,OH_I,OK_I,OR_I,PA_I,RI_I,SC_I,SD_I,TN_I,TX_I,UT_I,VA_I,VT_I,WA_I,WI_I,WV_I,WY_I
2020-03-28,90.0,779.0,397.0,761.0,4355.0,1960.0,1517.0,339.0,256.0,3792.0,2453.0,282.0,260.0,3459.0,1220.0,254.0,494.0,3282.0,4148.0,966.0,240.0,14083.0,427.0,1768.0,1591.0,146.0,940.0,93.0,99.0,208.0,11080.0,201.0,727.0,22241.0,1401.0,1115.0,455.0,2797.0,214.0,569.0,59.0,1243.0,2026.0,582.0,710.0,190.0,3448.0,970.0,113.0,82.0
2020-03-29,109.0,845.0,427.0,906.0,10231.0,2171.0,1967.0,384.0,299.0,4636.0,2644.0,314.0,305.0,4503.0,1495.0,311.0,551.0,3439.0,4791.0,1208.0,256.0,14546.0,522.0,1891.0,1622.0,166.0,1072.0,97.0,118.0,245.0,13288.0,220.0,904.0,25345.0,1616.0,1151.0,509.0,3421.0,268.0,696.0,81.0,1434.0,2496.0,768.0,969.0,211.0,3770.0,962.0,124.0,84.0
2020-03-30,117.0,958.0,487.0,1139.0,5371.0,2470.0,2530.0,473.0,334.0,5460.0,2984.0,401.0,410.0,4952.0,1762.0,357.0,572.0,3888.0,5555.0,1376.0,279.0,15484.0,516.0,2208.0,1689.0,177.0,1200.0,108.0,136.0,297.0,16458.0,260.0,999.0,28557.0,1883.0,1166.0,559.0,4101.0,359.0,796.0,91.0,1532.0,2818.0,777.0,953.0,228.0,3765.0,1168.0,145.0,92.0
2020-03-31,125.0,1005.0,536.0,1271.0,6460.0,2765.0,3060.0,464.0,400.0,6301.0,3953.0,468.0,520.0,5834.0,2129.0,412.0,666.0,5047.0,6402.0,1603.0,309.0,16038.0,612.0,2448.0,1760.0,192.0,1388.0,121.0,158.0,341.0,18429.0,292.0,1058.0,31926.0,2132.0,1170.0,625.0,4850.0,425.0,938.0,97.0,1967.0,3203.0,905.0,1416.0,263.0,4296.0,1263.0,161.0,109.0
2020-04-01,133.0,1107.0,577.0,1386.0,7645.0,3120.0,3461.0,547.0,426.0,7233.0,4428.0,511.0,659.0,6692.0,2526.0,461.0,785.0,6163.0,7482.0,1900.0,332.0,16764.0,653.0,2654.0,1802.0,216.0,1516.0,140.0,193.0,376.0,21828.0,335.0,1216.0,35230.0,2459.0,1179.0,661.0,5800.0,470.0,1080.0,118.0,2250.0,3914.0,972.0,1612.0,288.0,4616.0,1444.0,189.0,121.0
2020-04-02,138.0,1276.0,615.0,1554.0,8516.0,3454.0,3665.0,582.0,445.0,8424.0,4950.0,570.0,868.0,7273.0,2983.0,517.0,877.0,8758.0,8638.0,2224.0,382.0,17138.0,674.0,2853.0,1861.0,229.0,1749.0,140.0,235.0,435.0,24848.0,368.0,1363.0,38889.0,2783.0,1192.0,738.0,6866.0,550.0,1282.0,151.0,2596.0,4557.0,1097.0,1898.0,324.0,4904.0,1575.0,212.0,132.0
2020-04-03,146.0,1484.0,638.0,1706.0,9695.0,3821.0,4721.0,680.0,609.0,9561.0,5316.0,654.0,982.0,8319.0,3378.0,576.0,1000.0,9760.0,9989.0,2609.0,396.0,17393.0,674.0,2978.0,1893.0,241.0,1939.0,147.0,255.0,485.0,29005.0,452.0,1405.0,43010.0,3143.0,1233.0,785.0,8154.0,584.0,1491.0,173.0,2836.0,5149.0,1144.0,1898.0,347.0,5135.0,1710.0,229.0,144.0
2020-04-04,156.0,1571.0,625.0,1915.0,10802.0,4088.0,5053.0,804.0,662.0,10506.0,5652.0,718.0,1035.0,9604.0,3827.0,643.0,1076.0,11733.0,11211.0,2935.0,399.0,17625.0,728.0,3031.0,1938.0,254.0,2169.0,158.0,286.0,556.0,32797.0,486.0,1588.0,46253.0,3492.0,1250.0,862.0,9743.0,654.0,1589.0,198.0,2926.0,5877.0,1303.0,2255.0,394.0,5431.0,1831.0,270.0,163.0
2020-04-05,160.0,1717.0,689.0,2117.0,11970.0,4357.0,5348.0,882.0,720.0,10973.0,5793.0,778.0,1054.0,10207.0,4210.0,749.0,1159.0,11975.0,11854.0,3365.0,407.0,17703.0,750.0,3059.0,1973.0,266.0,2348.0,177.0,327.0,591.0,35591.0,559.0,1646.0,48357.0,3692.0,1226.0,907.0,11064.0,754.0,1763.0,219.0,2976.0,6530.0,1436.0,2624.0,437.0,5661.0,1886.0,308.0,176.0
2020-04-06,153.0,1846.0,718.0,2203.0,12603.0,4458.0,6491.0,960.0,775.0,11955.0,6311.0,841.0,1119.0,10977.0,4685.0,763.0,1209.0,13695.0,13060.0,3757.0,412.0,17828.0,807.0,3180.0,2012.0,283.0,2562.0,193.0,376.0,614.0,38246.0,603.0,1708.0,49618.0,4008.0,1224.0,941.0,12406.0,888.0,1880.0,260.0,3155.0,6986.0,1436.0,3043.0,442.0,5776.0,2024.0,325.0,186.0
2020-04-07,171.0,2005.0,763.0,2249.0,13910.0,4531.0,7163.0,1028.0,970.0,12677.0,7691.0,924.0,1139.0,12014.0,5142.0,802.0,1250.0,14896.0,14043.0,4022.0,419.0,17989.0,867.0,3198.0,2010.0,284.0,2726.0,200.0,411.0,639.0,40741.0,694.0,1809.0,51136.0,4218.0,1220.0,972.0,13721.0,1024.0,1961.0,290.0,3261.0,7549.0,1506.0,3254.0,456.0,5857.0,2121.0,373.0,191.0
2020-04-08,177.0,2138.0,765.0,2325.0,14422.0,4618.0,7906.0,1209.0,1067.0,13226.0,8540.0,1000.0,1109.0,13213.0,5466.0,978.0,1374.0,15084.0,14729.0,5106.0,413.0,17952.0,896.0,3203.0,2056.0,287.0,2905.0,206.0,449.0,651.0,43035.0,753.0,1997.0,54558.0,4444.0,1227.0,973.0,15269.0,1220.0,2116.0,352.0,3482.0,8378.0,1570.0,3582.0,458.0,5895.0,2171.0,361.0,186.0
2020-04-09,172.0,2376.0,778.0,2510.0,15303.0,4857.0,8772.0,1256.0,1143.0,13724.0,8850.0,1091.0,1164.0,13884.0,5706.0,938.0,1437.0,15978.0,16524.0,5605.0,420.0,17846.0,937.0,3154.0,2121.0,275.0,3036.0,211.0,501.0,661.0,44151.0,853.0,1921.0,57045.0,4645.0,1240.0,1005.0,16754.0,1435.0,2172.0,401.0,3530.0,8836.0,1659.0,3905.0,444.0,5949.0,2178.0,447.0,184.0
2020-04-10,172.0,2426.0,816.0,2447.0,15671.0,4929.0,8840.0,1356.0,1259.0,14156.0,9260.0,1153.0,1166.0,14861.0,5926.0,1039.0,1464.0,16507.0,17605.0,6194.0,410.0,17620.0,937.0,3088.0,2136.0,244.0,3201.0,210.0,559.0,698.0,45763.0,900.0,1963.0,58891.0,4741.0,1256.0,957.0,18032.0,1652.0,2391.0,478.0,3641.0,9940.0,1636.0,3905.0,467.0,5743.0,2226.0,478.0,180.0
2020-04-11,166.0,2542.0,825.0,2620.0,15972.0,5038.0,9986.0,1436.0,1350.0,14511.0,9454.0,1212.0,1146.0,15689.0,6203.0,1018.0,1442.0,16699.0,19661.0,6702.0,385.0,17417.0,1073.0,2996.0,2180.0,230.0,3265.0,199.0,595.0,715.0,47027.0,966.0,1962.0,59598.0,4844.0,1292.0,968.0,19234.0,1956.0,2574.0,558.0,3629.0,10513.0,1618.0,4338.0,471.0,5568.0,2232.0,478.0,177.0
2020-04-12,162.0,2784.0,864.0,2620.0,11228.0,5232.0,10042.0,1474.0,1412.0,14445.0,9368.0,1251.0,1148.0,16256.0,6414.0,1058.0,1468.0,17055.0,20520.0,6986.0,426.0,17192.0,1045.0,2955.0,2218.0,221.0,3428.0,210.0,676.0,727.0,48464.0,1008.0,1916.0,59741.0,4865.0,1274.0,979.0,19777.0,2149.0,2587.0,640.0,3725.0,10932.0,1549.0,4727.0,468.0,5376.0,2352.0,487.0,183.0
2020-04-13,159.0,2865.0,906.0,2545.0,16585.0,5281.0,10810.0,1460.0,1522.0,14516.0,10065.0,1286.0,1071.0,16968.0,6450.0,1008.0,1513.0,16991.0,21115.0,7523.0,434.0,16675.0,1119.0,2850.0,2272.0,214.0,3598.0,222.0,711.0,706.0,47948.0,1064.0,1927.0,59224.0,5042.0,1235.0,978.0,20393.0,2290.0,2590.0,767.0,3848.0,11032.0,1586.0,5151.0,465.0,5526.0,2207.0,481.0,278.0
2020-04-14,157.0,2974.0,938.0,2517.0,16321.0,5245.0,10861.0,1563.0,1647.0,14207.0,9897.0,1402.0,961.0,17253.0,6368.0,1049.0,1536.0,16281.0,21543.0,7812.0,428.0,16333.0,1120.0,2763.0,2340.0,201.0,3589.0,215.0,732.0,724.0,50128.0,1092.0,1975.0,59087.0,5081.0,1248.0,943.0,20711.0,2379.0,2566.0,1060.0,3625.0,11358.0,1519.0,5016.0,433.0,5122.0,2204.0,532.0,374.0
2020-04-15,152.0,3127.0,969.0,2549.0,16269.0,5176.0,11198.0,1611.0,1672.0,14073.0,10013.0,1446.0,918.0,17613.0,6390.0,1012.0,1530.0,15527.0,22180.0,8047.0,418.0,15698.0,1120.0,2708.0,2424.0,187.0,3609.0,218.0,759.0,724.0,48775.0,1121.0,1932.0,59204.0,5244.0,1224.0,927.0,20951.0,2557.0,2534.0,1039.0,3520.0,11496.0,1625.0,5183.0,415.0,4847.0,2171.0,527.0,256.0
2020-04-16,151.0,3088.0,956.0,2636.0,16991.0,5194.0,12060.0,1697.0,1753.0,14001.0,10365.0,1527.0,718.0,18038.0,6503.0,1036.0,1522.0,13382.0,23215.0,8453.0,394.0,15615.0,1224.0,2639.0,2462.0,178.0,3628.0,234.0,799.0,732.0,49727.0,1194.0,1863.0,58566.0,5512.0,1207.0,910.0,21145.0,2732.0,2410.0,1146.0,3426.0,11790.0,1595.0,5479.0,384.0,4750.0,2145.0,522.0,251.0
2020-04-17,149.0,2945.0,964.0,2738.0,16827.0,5096.0,11894.0,1719.0,1867.0,13800.0,10785.0,1633.0,642.0,18671.0,6697.0,1140.0,1468.0,12821.0,24000.0,8814.0,391.0,15338.0,1385.0,2576.0,2521.0,160.0,3783.0,266.0,873.0,747.0,48572.0,1216.0,2010.0,56586.0,5795.0,1167.0,886.0,21582.0,2988.0,2422.0,1224.0,3446.0,12047.0,1559.0,6041.0,366.0,4602.0,2129.0,538.0,246.0
2020-04-18,143.0,3054.0,1034.0,2700.0,16937.0,5128.0,12274.0,1764.0,1925.0,13393.0,10715.0,1727.0,591.0,18803.0,6688.0,1113.0,1480.0,11084.0,24636.0,9183.0,398.0,15087.0,1348.0,2595.0,2550.0,145.0,3790.0,342.0,1001.0,721.0,47312.0,1255.0,1884.0,55150.0,6483.0,1170.0,845.0,21669.0,3120.0,2431.0,1330.0,3514.0,12148.0,1518.0,5646.0,312.0,4496.0,2087.0,543.0,236.0
2020-04-19,134.0,3067.0,928.0,2660.0,16895.0,5011.0,12287.0,1795.0,2056.0,13338.0,10924.0,2034.0,571.0,19101.0,6799.0,1036.0,1501.0,10918.0,25577.0,9221.0,377.0,14779.0,1484.0,2625.0,2604.0,133.0,3887.0,378.0,1104.0,723.0,47796.0,1221.0,1892.0,53870.0,7559.0,1209.0,842.0,21543.0,3224.0,2370.0,1395.0,3486.0,12130.0,1546.0,6112.0,272.0,4360.0,2079.0,539.0,226.0
2020-04-20,130.0,3078.0,1049.0,2608.0,16642.0,5102.0,12909.0,1830.0,2150.0,12924.0,11028.0,2213.0,566.0,19246.0,6742.0,1141.0,1568.0,9656.0,25806.0,9639.0,369.0,14454.0,1498.0,2585.0,2714.0,117.0,3927.0,402.0,1216.0,732.0,47716.0,1285.0,1877.0,52518.0,8469.0,1213.0,824.0,20994.0,3358.0,2369.0,1397.0,3451.0,12185.0,1543.0,6297.0,246.0,4202.0,2059.0,557.0,216.0
2020-04-21,116.0,3090.0,1269.0,2676.0,17396.0,5134.0,12579.0,1887.0,2202.0,12780.0,10078.0,2593.0,556.0,19510.0,6590.0,1125.0,1547.0,8570.0,25997.0,9822.0,371.0,14540.0,1567.0,2588.0,2839.0,107.0,3883.0,407.0,1277.0,744.0,47971.0,1278.0,1850.0,50468.0,8943.0,1285.0,821.0,20681.0,3498.0,2250.0,1434.0,3473.0,11935.0,1565.0,5985.0,216.0,4142.0,2042.0,502.0,220.0
2020-04-22,109.0,3073.0,1210.0,2733.0,18439.0,5336.0,13688.0,1766.0,2215.0,12431.0,9845.0,2603.0,570.0,20030.0,6495.0,1135.0,1580.0,8287.0,26377.0,9246.0,378.0,14798.0,1479.0,2590.0,2940.0,90.0,3880.0,428.0,1292.0,800.0,48428.0,1345.0,1763.0,47271.0,8969.0,1269.0,820.0,20170.0,3593.0,2233.0,1465.0,3455.0,11716.0,1624.0,6956.0,194.0,4045.0,2089.0,551.0,217.0
2020-04-23,102.0,2939.0,1338.0,2751.0,19060.0,5188.0,13316.0,1838.0,2259.0,12609.0,10163.0,2654.0,483.0,20512.0,6688.0,1376.0,1603.0,7515.0,27082.0,9552.0,378.0,14970.0,1849.0,2616.0,2990.0,79.0,4027.0,440.0,1631.0,851.0,48962.0,1390.0,1752.0,44695.0,9182.0,1243.0,806.0,19961.0,3642.0,2237.0,1509.0,3749.0,11714.0,1661.0,7085.0,179.0,3865.0,2167.0,458.0,214.0
2020-04-24,93.0,2973.0,1608.0,2933.0,19782.0,5791.0,13790.0,1868.0,2241.0,12253.0,9910.0,3057.0,474.0,21771.0,6773.0,1536.0,1715.0,6887.0,30124.0,9648.0,370.0,15193.0,1849.0,2605.0,3087.0,79.0,4201.0,470.0,1878.0,835.0,47608.0,1430.0,1814.0,42989.0,9291.0,1236.0,806.0,19959.0,3707.0,2133.0,1504.0,3922.0,11135.0,1680.0,7857.0,135.0,3824.0,2288.0,436.0,220.0
2020-04-25,82.0,2922.0,1675.0,2887.0,20522.0,6063.0,13072.0,1921.0,2559.0,11984.0,10177.0,3582.0,480.0,22597.0,6960.0,1777.0,1838.0,6498.0,29430.0,10072.0,379.0,14983.0,1932.0,2632.0,3134.0,68.0,4401.0,510.0,2127.0,858.0,47372.0,1486.0,1839.0,44880.0,9337.0,1210.0,806.0,19629.0,3662.0,2041.0,1521.0,4195.0,11212.0,1742.0,7289.0,113.0,3625.0,2466.0,434.0,230.0
2020-04-26,69.0,2802.0,1634.0,2987.0,20370.0,6117.0,13234.0,1966.0,2581.0,11693.0,10291.0,3888.0,439.0,23051.0,7084.0,1797.0,1946.0,6237.0,29463.0,10356.0,323.0,14907.0,1981.0,2611.0,3166.0,55.0,4392.0,559.0,2355.0,879.0,47188.0,1481.0,1766.0,44301.0,9445.0,1202.0,784.0,19777.0,3624.0,2153.0,1482.0,4204.0,11147.0,1876.0,7788.0,101.0,3657.0,2570.0,442.0,232.0
2020-04-27,68.0,2746.0,1645.0,3014.0,21116.0,6170.0,12616.0,1937.0,2838.0,11517.0,9979.0,4158.0,431.0,23858.0,7725.0,1952.0,2002.0,6095.0,29595.0,10551.0,302.0,15003.0,2486.0,2641.0,3267.0,53.0,4504.0,611.0,2643.0,918.0,46604.0,1478.0,1719.0,43239.0,9350.0,1214.0,770.0,19418.0,3633.0,2188.0,1377.0,4277.0,11391.0,1915.0,8168.0,86.0,3605.0,2653.0,451.0,147.0
2020-04-28,66.0,2774.0,1623.0,3142.0,21778.0,6372.0,12323.0,1936.0,2751.0,11266.0,9717.0,4477.0,466.0,24855.0,8061.0,2014.0,2004.0,5811.0,30139.0,10641.0,286.0,15165.0,2836.0,2809.0,3330.0,47.0,4767.0,650.0,2609.0,919.0,45033.0,1567.0,1724.0,41025.0,9489.0,1295.0,752.0,19720.0,3603.0,2216.0,1145.0,4358.0,11547.0,1970.0,8461.0,86.0,3515.0,2734.0,401.0,42.0
2020-04-29,62.0,2668.0,1609.0,3240.0,22076.0,6492.0,12012.0,1909.0,2727.0,10883.0,9885.0,4848.0,397.0,25762.0,8227.0,2244.0,2130.0,5752.0,30347.0,10817.0,299.0,15568.0,3274.0,2910.0,3393.0,36.0,4954.0,668.0,2969.0,915.0,45235.0,1729.0,1687.0,39373.0,9512.0,1376.0,783.0,19634.0,3665.0,2197.0,1205.0,4450.0,11562.0,1968.0,8957.0,77.0,3517.0,2799.0,391.0,151.0
2020-04-30,55.0,2718.0,1620.0,3414.0,22735.0,6918.0,11816.0,1973.0,2810.0,10664.0,9433.0,5004.0,406.0,27185.0,8293.0,2650.0,2238.0,5512.0,30024.0,10958.0,293.0,16009.0,3123.0,2973.0,3448.0,31.0,5226.0,674.0,3393.0,935.0,43336.0,1814.0,1686.0,37756.0,9613.0,1384.0,774.0,19905.0,3759.0,2219.0,1138.0,4755.0,11632.0,1993.0,9410.0,74.0,3474.0,2979.0,386.0,158.0
2020-05-01,55.0,2880.0,1608.0,3455.0,22914.0,7026.0,11955.0,2182.0,2655.0,10288.0,9460.0,5552.0,380.0,28480.0,8476.0,2689.0,2453.0,5593.0,29909.0,11900.0,300.0,16161.0,3556.0,3098.0,3515.0,31.0,5241.0,668.0,3807.0,1023.0,42738.0,1802.0,1703.0,36334.0,9636.0,1424.0,794.0,19544.0,3855.0,2155.0,1114.0,5467.0,11858.0,2023.0,8848.0,76.0,3519.0,3269.0,376.0,154.0
2020-05-02,51.0,2910.0,1595.0,3645.0,23234.0,7069.0,11737.0,2131.0,2688.0,10177.0,9489.0,6128.0,393.0,29345.0,8654.0,2935.0,2573.0,5560.0,29891.0,12165.0,311.0,16014.0,4015.0,3017.0,3537.0,29.0,5415.0,625.0,3957.0,1087.0,42300.0,1934.0,1685.0,35075.0,9113.0,1447.0,791.0,19156.0,4004.0,2156.0,1046.0,5916.0,12262.0,2035.0,9678.0,71.0,3521.0,3461.0,359.0,156.0
2020-05-03,49.0,2998.0,1650.0,3711.0,23283.0,7208.0,11350.0,2223.0,2788.0,10232.0,9268.0,6267.0,389.0,31092.0,8723.0,3181.0,2581.0,5455.0,30010.0,12632.0,322.0,15899.0,4768.0,2952.0,3504.0,24.0,5400.0,606.0,4158.0,1126.0,41463.0,2005.0,1698.0,33734.0,8312.0,1399.0,770.0,18918.0,4032.0,2194.0,996.0,5981.0,12625.0,2110.0,10502.0,71.0,3497.0,3618.0,332.0,160.0
2020-05-04,49.0,3039.0,1505.0,3855.0,23959.0,7139.0,10158.0,2243.0,2816.0,10060.0,9178.0,6544.0,370.0,32332.0,8821.0,3259.0,2569.0,5223.0,29444.0,12724.0,327.0,16236.0,4667.0,2909.0,3499.0,20.0,5347.0,598.0,4423.0,1141.0,39491.0,2060.0,1670.0,32596.0,7555.0,1372.0,803.0,18914.0,3938.0,2197.0,983.0,6074.0,12874.0,2147.0,9862.0,73.0,3561.0,3737.0,322.0,168.0
2020-05-05,42.0,3115.0,1234.0,4054.0,22951.0,7206.0,10261.0,2224.0,2703.0,9782.0,9168.0,6470.0,361.0,32903.0,8936.0,3433.0,2740.0,5215.0,29072.0,12924.0,338.0,16278.0,5130.0,2958.0,3532.0,17.0,5445.0,622.0,4671.0,1145.0,38244.0,2066.0,1666.0,31953.0,7244.0,1338.0,837.0,18539.0,3875.0,2252.0,967.0,6134.0,13173.0,2161.0,10626.0,76.0,3447.0,3946.0,328.0,163.0
2020-05-06,37.0,3074.0,1330.0,4248.0,23419.0,7138.0,8526.0,2255.0,2766.0,9712.0,9073.0,6656.0,356.0,33124.0,9432.0,3523.0,2768.0,5082.0,29081.0,13388.0,380.0,16281.0,5858.0,2913.0,3632.0,14.0,5588.0,644.0,4975.0,1152.0,36067.0,2081.0,1582.0,30843.0,7459.0,1351.0,857.0,18204.0,3833.0,2163.0,921.0,6035.0,13353.0,2055.0,9258.0,73.0,3507.0,4056.0,313.0,184.0
2020-05-07,37.0,3212.0,1200.0,4176.0,23245.0,7185.0,8684.0,2293.0,2797.0,8844.0,8963.0,7135.0,342.0,33939.0,9464.0,3662.0,2791.0,4927.0,27698.0,13637.0,395.0,16253.0,6903.0,2828.0,3670.0,15.0,5820.0,662.0,5240.0,1173.0,33696.0,2114.0,1558.0,29648.0,7437.0,1336.0,862.0,17511.0,3944.0,2114.0,949.0,5795.0,13446.0,2072.0,10748.0,74.0,3630.0,4163.0,316.0,182.0
2020-05-08,38.0,3341.0,937.0,4481.0,23258.0,6675.0,8490.0,2371.0,2827.0,8882.0,8826.0,7012.0,335.0,34102.0,9466.0,3724.0,2798.0,4788.0,24364.0,13869.0,404.0,17721.0,6903.0,2754.0,3667.0,14.0,5855.0,677.0,5306.0,1227.0,33323.0,2152.0,1486.0,27507.0,7847.0,1400.0,891.0,17174.0,4038.0,2171.0,1104.0,5735.0,13803.0,2259.0,9976.0,73.0,3544.0,4234.0,313.0,171.0
2020-05-09,39.0,3442.0,1075.0,4680.0,23424.0,6516.0,8402.0,2403.0,2494.0,8769.0,8447.0,6579.0,343.0,34308.0,9337.0,3695.0,2773.0,4978.0,23395.0,13768.0,405.0,18209.0,7825.0,2749.0,3641.0,13.0,5887.0,661.0,5344.0,1224.0,31637.0,2118.0,1489.0,22803.0,8110.0,1410.0,907.0,16905.0,3883.0,2230.0,1246.0,5462.0,14087.0,2286.0,10830.0,67.0,3564.0,4252.0,322.0,162.0
2020-05-10,38.0,3501.0,1043.0,4593.0,24516.0,6384.0,8285.0,2431.0,2851.0,8634.0,9052.0,6484.0,333.0,33838.0,9114.0,3810.0,2695.0,4841.0,22855.0,14006.0,416.0,18039.0,7669.0,2742.0,3667.0,9.0,6074.0,624.0,5077.0,1207.0,29571.0,2137.0,1507.0,21191.0,8118.0,1403.0,917.0,17034.0,3997.0,2151.0,1305.0,5405.0,14238.0,2103.0,11535.0,68.0,3525.0,4308.0,309.0,160.0
2020-05-11,36.0,3635.0,988.0,4664.0,24475.0,6168.0,7768.0,2497.0,2564.0,8493.0,8737.0,6505.0,343.0,33124.0,8666.0,3788.0,2672.0,4770.0,22000.0,13886.0,428.0,19398.0,7618.0,2651.0,3711.0,8.0,5930.0,576.0,4989.0,1222.0,28849.0,2246.0,1473.0,20191.0,8452.0,1382.0,932.0,16656.0,3977.0,2107.0,1369.0,5354.0,14572.0,2088.0,11461.0,65.0,3536.0,4337.0,292.0,149.0
2020-05-12,32.0,3741.0,1043.0,4788.0,24351.0,5925.0,8021.0,2491.0,2522.0,8949.0,8923.0,6536.0,341.0,34919.0,8539.0,3625.0,2741.0,4787.0,21030.0,13948.0,446.0,20859.0,8272.0,2457.0,3737.0,8.0,5809.0,580.0,5183.0,1229.0,26994.0,2238.0,1510.0,19594.0,8481.0,1317.0,973.0,16064.0,4053.0,2095.0,1350.0,5609.0,14877.0,2125.0,11785.0,61.0,3527.0,4322.0,283.0,139.0
2020-05-13,29.0,3838.0,1044.0,4974.0,19481.0,5788.0,8088.0,2478.0,2546.0,9224.0,8627.0,6446.0,340.0,34343.0,8291.0,3730.0,2763.0,5025.0,20232.0,13963.0,449.0,20989.0,7781.0,2397.0,3712.0,11.0,5883.0,614.0,5113.0,1245.0,25416.0,2151.0,1507.0,18561.0,8418.0,1462.0,970.0,15676.0,3947.0,2132.0,1359.0,6031.0,15349.0,2070.0,11967.0,63.0,3481.0,4382.0,295.0,144.0
2020-05-14,34.0,3970.0,1093.0,5026.0,24247.0,5380.0,7764.0,2413.0,2469.0,9033.0,8416.0,6530.0,336.0,35019.0,8218.0,3230.0,2754.0,5511.0,19977.0,14161.0,463.0,22745.0,9104.0,2320.0,3734.0,13.0,6008.0,645.0,4962.0,1236.0,24190.0,2092.0,1492.0,17612.0,8330.0,1475.0,969.0,15062.0,3806.0,2147.0,1343.0,5783.0,15764.0,2084.0,11771.0,60.0,3442.0,4421.0,309.0,142.0
2020-05-15,26.0,4048.0,1153.0,5207.0,24494.0,5336.0,7321.0,2213.0,2785.0,8809.0,8094.0,6165.0,354.0,34314.0,8025.0,3437.0,2717.0,5192.0,19110.0,13514.0,480.0,25186.0,8510.0,2216.0,3790.0,13.0,6409.0,654.0,4765.0,1154.0,22852.0,2149.0,1402.0,16832.0,8211.0,1463.0,962.0,14646.0,3591.0,2144.0,1362.0,5042.0,15969.0,2184.0,12782.0,48.0,3325.0,4371.0,296.0,150.0
2020-05-16,29.0,4122.0,1206.0,5267.0,24596.0,5304.0,7416.0,2245.0,2773.0,9314.0,8275.0,5687.0,358.0,33952.0,7985.0,3140.0,2730.0,5043.0,18670.0,13495.0,483.0,25202.0,9440.0,2238.0,3819.0,13.0,6678.0,695.0,4874.0,1127.0,21511.0,2115.0,1351.0,16009.0,8139.0,1453.0,977.0,14291.0,3571.0,2229.0,1371.0,4466.0,16477.0,2185.0,12657.0,45.0,3314.0,4527.0,286.0,162.0
2020-05-17,30.0,4154.0,1328.0,5297.0,25223.0,5226.0,8107.0,2107.0,2660.0,9201.0,8614.0,5482.0,358.0,32742.0,7845.0,2856.0,2701.0,5115.0,17923.0,13342.0,491.0,25153.0,9134.0,2273.0,3845.0,13.0,6820.0,709.0,4637.0,1078.0,19735.0,2088.0,1446.0,15444.0,8009.0,1472.0,943.0,13890.0,3563.0,2339.0,1356.0,4488.0,16236.0,2044.0,11648.0,40.0,3225.0,4579.0,295.0,168.0
2020-05-18,31.0,4228.0,1344.0,5251.0,25493.0,5200.0,8143.0,2100.0,2554.0,9238.0,8523.0,5379.0,349.0,32645.0,7748.0,3095.0,2688.0,5086.0,17965.0,13354.0,501.0,26228.0,9795.0,2271.0,3908.0,13.0,6990.0,706.0,4518.0,1064.0,19922.0,2065.0,1421.0,14839.0,7798.0,1468.0,928.0,13777.0,3598.0,2357.0,1359.0,4589.0,16361.0,2053.0,12653.0,35.0,3116.0,4451.0,278.0,170.0
2020-05-19,30.0,4297.0,1427.0,5261.0,25583.0,5109.0,7809.0,2112.0,2465.0,9129.0,8693.0,5238.0,349.0,32068.0,7672.0,2882.0,2608.0,5092.0,17654.0,14429.0,548.0,27474.0,9819.0,2179.0,3918.0,22.0,7192.0,728.0,4396.0,1085.0,18581.0,2054.0,1443.0,14706.0,7983.0,1450.0,887.0,13486.0,3501.0,2395.0,1364.0,4620.0,16543.0,2065.0,12652.0,34.0,3149.0,4319.0,272.0,172.0
2020-05-20,32.0,4408.0,1392.0,5190.0,25242.0,5000.0,8022.0,2090.0,2374.0,9689.0,8671.0,5191.0,348.0,32186.0,7404.0,2805.0,2571.0,5040.0,16945.0,14160.0,538.0,27237.0,9091.0,2212.0,3878.0,22.0,7262.0,772.0,4324.0,1128.0,18693.0,2026.0,1519.0,14193.0,7860.0,1466.0,885.0,13338.0,3437.0,2438.0,1398.0,4765.0,16901.0,2213.0,13881.0,32.0,3045.0,4530.0,291.0,156.0
2020-05-21,30.0,4468.0,1793.0,5370.0,25583.0,4924.0,7424.0,2134.0,2332.0,10068.0,8537.0,5111.0,356.0,31813.0,7433.0,2395.0,2553.0,5902.0,16363.0,14157.0,561.0,27226.0,8917.0,2330.0,3962.0,20.0,7449.0,858.0,3916.0,1092.0,18031.0,1979.0,1505.0,13530.0,8036.0,1480.0,828.0,13143.0,3230.0,2500.0,1345.0,4765.0,16878.0,2187.0,12608.0,33.0,2833.0,4670.0,306.0,166.0
2020-05-22,29.0,4511.0,1865.0,5082.0,25932.0,4771.0,7229.0,1994.0,2277.0,10028.0,9024.0,5047.0,390.0,31684.0,7263.0,2457.0,2547.0,6120.0,15566.0,13939.0,593.0,26304.0,9757.0,2406.0,4009.0,21.0,7734.0,892.0,3902.0,1067.0,17470.0,1952.0,1517.0,13046.0,7778.0,1424.0,796.0,12608.0,3030.0,2526.0,1212.0,4756.0,16840.0,2138.0,13407.0,33.0,2842.0,4806.0,382.0,159.0
