key_0,AK_I,AL_I,AR_I,AZ_I,CA_I,CO_I,CT_I,DC_I,DE_I,FL_I,GA_I,IA_I,ID_I,IL_I,IN_I,KS_I,KY_I,LA_I,MA_I,MD_I,ME_I,MI_I,MN_I,MO_I,MS_I,MT_I,NC_I,ND_I,NE_I,NH_I,NJ_I,NM_I,NV_I,NY_I,OH_I,OK_I,OR_I,PA_I,RI_I,SC_I,SD_I,TN_I,TX_I,UT_I,VA_I,VT_I,WA_I,WI_I,WV_I,WY_I,AK_V,AL_V,AR_V,AZ_V,CA_V,CO_V,CT_V,DC_V,DE_V,FL_V,GA_V,IA_V,ID_V,IL_V,IN_V,KS_V,KY_V,LA_V,MA_V,MD_V,ME_V,MI_V,MN_V,MO_V,MS_V,MT_V,NC_V,ND_V,NE_V,NH_V,NJ_V,NM_V,NV_V,NY_V,OH_V,OK_V,OR_V,PA_V,RI_V,SC_V,SD_V,TN_V,TX_V,UT_V,VA_V,VT_V,WA_V,WI_V,WV_V,WY_V
2021-10-04,14976.0,27069.0,12805.0,35712.0,102733.0,24068.0,6375.0,2228.0,6292.0,77152.0,53390.0,21036.0,17894.0,39246.0,37481.0,13750.0,40244.0,14800.0,21407.0,17091.0,5997.0,51392.0,34257.0,22549.0,13955.0,12140.0,62836.0,8280.0,8820.0,6653.0,26027.0,9348.0,11883.0,46343.0,81853.0,21181.0,21810.0,66435.0,4040.0,35671.0,5437.0,47458.0,146491.0,19131.0,39043.0,2351.0,39747.0,40972.0,21109.0,6480.0,897.0,6146.0,1954.0,6502.0,26492.0,2574.0,3943.0,697.0,40.0,70546.0,529.0,26.0,1403.0,14978.0,6060.0,2626.0,535.0,3722.0,7518.0,2885.0,168.0,6379.0,188.0,6109.0,86.0,1267.0,6882.0,42.0,53.0,1931.0,4875.0,1249.0,3138.0,20422.0,14055.0,4286.0,3610.0,9650.0,1642.0,8351.0,67.0,176.0,0.0,42.0,15966.0,384.0,173.0,4504.0,198.0,25.0
2021-10-05,14966.0,25354.0,12151.0,36032.0,100453.0,25011.0,6392.0,2151.0,6303.0,70828.0,48773.0,20672.0,17899.0,39302.0,36948.0,13625.0,39156.0,14552.0,21365.0,16766.0,5906.0,52233.0,35060.0,22352.0,13232.0,12226.0,60108.0,8445.0,8782.0,6838.0,25510.0,9476.0,10779.0,45456.0,80572.0,20034.0,21757.0,65515.0,3936.0,34819.0,5453.0,45957.0,142961.0,19069.0,39225.0,2271.0,39609.0,41707.0,20636.0,6465.0,156.0,2576.0,996.0,4224.0,24892.0,2565.0,1589.0,294.0,34.0,18206.0,412.0,5274.0,971.0,5447.0,2137.0,1272.0,2256.0,1708.0,2590.0,177.0,579.0,4144.0,1486.0,2325.0,9580.0,259.0,4108.0,139.0,4265.0,391.0,5846.0,510.0,2352.0,14699.0,4876.0,1861.0,2022.0,7512.0,464.0,4014.0,549.0,23377.0,0.0,10673.0,4750.0,285.0,39677.0,1825.0,375.0,2075.0
2021-10-06,14597.0,23371.0,11570.0,35967.0,99260.0,25417.0,6279.0,2129.0,6464.0,68364.0,44957.0,20546.0,17912.0,38673.0,35682.0,13500.0,37418.0,13566.0,21034.0,16698.0,5724.0,53344.0,37305.0,21797.0,12273.0,12253.0,58354.0,8521.0,8961.0,6977.0,25011.0,9594.0,20383.0,46758.0,79986.0,19232.0,21023.0,66179.0,3948.0,33857.0,5250.0,44338.0,137219.0,19320.0,38344.0,2273.0,39871.0,41183.0,20300.0,6489.0,387.0,3807.0,2874.0,3475.0,22647.0,3739.0,2132.0,630.0,2746.0,20112.0,46083.0,1521.0,1436.0,10044.0,2632.0,1911.0,4251.0,3338.0,3323.0,7202.0,1076.0,4529.0,2940.0,3122.0,1953.0,469.0,69171.0,601.0,925.0,850.0,4723.0,804.0,1504.0,6545.0,6074.0,3201.0,3522.0,10097.0,2121.0,4728.0,467.0,5513.0,0.0,7799.0,7017.0,147.0,7521.0,3214.0,396.0,519.0
2021-10-07,14159.0,21892.0,10923.0,35483.0,96157.0,26744.0,6236.0,2080.0,6292.0,64448.0,46157.0,19837.0,17888.0,38539.0,34292.0,13342.0,35808.0,13020.0,20752.0,16691.0,5689.0,54622.0,37681.0,21405.0,11369.0,12372.0,55914.0,8574.0,9075.0,6852.0,24824.0,9895.0,20075.0,47142.0,78821.0,19722.0,20641.0,66509.0,3916.0,32510.0,5139.0,42708.0,133597.0,19527.0,38294.0,2287.0,38645.0,40924.0,20348.0,6413.0,461.0,3211.0,1944.0,3957.0,31338.0,4730.0,1840.0,514.0,869.0,12570.0,302.0,1512.0,1333.0,6089.0,2907.0,1700.0,3231.0,3287.0,2587.0,5538.0,728.0,125.0,3121.0,3903.0,1974.0,574.0,7178.0,613.0,750.0,404.0,9101.0,1495.0,1693.0,12661.0,7443.0,2800.0,3554.0,13752.0,549.0,3674.0,515.0,4120.0,0.0,2015.0,4780.0,289.0,5308.0,2931.0,559.0,532.0
2021-10-08,13254.0,19970.0,10297.0,35187.0,95591.0,27581.0,6275.0,2061.0,6238.0,60500.0,45131.0,19129.0,17924.0,37979.0,34526.0,13183.0,33785.0,12805.0,20656.0,16504.0,5645.0,56379.0,38464.0,20461.0,11124.0,12645.0,54633.0,8489.0,9309.0,6754.0,24457.0,10155.0,19748.0,47016.0,78377.0,20289.0,20123.0,67021.0,3855.0,30766.0,5020.0,39663.0,128717.0,19492.0,37404.0,2324.0,37854.0,41247.0,19132.0,6437.0,539.0,7823.0,2916.0,7739.0,36341.0,4906.0,3672.0,730.0,1212.0,32002.0,1143.0,2323.0,1842.0,16916.0,9260.0,3087.0,6683.0,4183.0,6076.0,4604.0,1619.0,-34471.0,7731.0,5714.0,3300.0,1009.0,8759.0,720.0,1537.0,555.0,7623.0,259.0,3496.0,10935.0,13964.0,4202.0,4452.0,18767.0,1048.0,6948.0,922.0,8802.0,0.0,3493.0,9506.0,1680.0,10813.0,9784.0,703.0,714.0
2021-10-09,12878.0,19070.0,10172.0,34629.0,95591.0,28178.0,6162.0,1981.0,6245.0,58313.0,44216.0,18892.0,17898.0,37721.0,33995.0,13085.0,32524.0,12274.0,20360.0,16196.0,5485.0,56746.0,38602.0,20121.0,10879.0,12782.0,52745.0,8484.0,9064.0,6549.0,24051.0,10099.0,19704.0,46757.0,76183.0,19496.0,19890.0,67665.0,3816.0,29414.0,5000.0,38151.0,122209.0,19525.0,36644.0,2342.0,36955.0,40932.0,18641.0,6359.0,413.0,2160.0,2058.0,5935.0,34243.0,177.0,2487.0,671.0,102.0,19116.0,29995.0,1500.0,1493.0,8342.0,4046.0,1878.0,5048.0,3700.0,4062.0,3991.0,1372.0,22933.0,5450.0,4382.0,150.0,1232.0,8633.0,770.0,883.0,563.0,6610.0,2870.0,2567.0,10128.0,7643.0,3376.0,3601.0,15312.0,1189.0,5494.0,823.0,5863.0,0.0,6757.0,8009.0,386.0,6669.0,4659.0,581.0,588.0
2021-10-10,12502.0,18103.0,10222.0,34232.0,95591.0,28775.0,6049.0,1901.0,6175.0,56472.0,43301.0,18655.0,17705.0,37463.0,33464.0,12987.0,32282.0,11743.0,20064.0,16415.0,5457.0,57113.0,38740.0,19992.0,10637.0,12919.0,51087.0,8479.0,8819.0,6344.0,24374.0,10043.0,19660.0,45871.0,77316.0,18703.0,19657.0,67325.0,3833.0,27922.0,4980.0,37673.0,118734.0,19558.0,35884.0,2380.0,35900.0,40617.0,18336.0,6281.0,15.0,4793.0,47.0,5081.0,46088.0,9970.0,2218.0,697.0,469.0,13429.0,278.0,83.0,1742.0,7937.0,4001.0,4048.0,4871.0,63.0,4088.0,3554.0,101.0,5389.0,3548.0,2692.0,67.0,108.0,9766.0,723.0,1026.0,268.0,5567.0,1547.0,2308.0,10011.0,185.0,3795.0,3441.0,492.0,676.0,5447.0,186.0,146.0,0.0,47.0,7410.0,404.0,226.0,4801.0,206.0,114.0
2021-10-11,12126.0,16993.0,9969.0,34033.0,89543.0,28880.0,5932.0,1821.0,6110.0,53972.0,42383.0,18421.0,17252.0,37203.0,32934.0,12888.0,31526.0,11211.0,19768.0,16264.0,5410.0,57480.0,38877.0,19426.0,9937.0,13055.0,49927.0,8328.0,8576.0,6139.0,24169.0,9987.0,19616.0,46828.0,76571.0,17913.0,19422.0,67187.0,3798.0,26918.0,4958.0,36348.0,115490.0,19589.0,35125.0,2400.0,35074.0,40303.0,17233.0,6202.0,787.0,3056.0,3870.0,3322.0,20121.0,1435.0,2572.0,339.0,675.0,17676.0,138.0,21.0,39.0,5472.0,100.0,1330.0,2742.0,5992.0,3851.0,1594.0,152.0,3711.0,1745.0,716.0,56.0,5.0,4671.0,176.0,28.0,618.0,3476.0,118.0,1536.0,4685.0,6073.0,2005.0,2247.0,14125.0,683.0,4527.0,103.0,107.0,0.0,42.0,6980.0,346.0,66.0,2742.0,128.0,11.0
2021-10-12,11906.0,15986.0,9902.0,34939.0,88881.0,28983.0,5751.0,1804.0,5985.0,50659.0,40276.0,18027.0,16868.0,36795.0,32217.0,12708.0,29678.0,11309.0,19437.0,15703.0,5377.0,58355.0,40610.0,18616.0,9558.0,12406.0,48353.0,8164.0,8738.0,7161.0,23923.0,9986.0,19686.0,46455.0,73744.0,17627.0,19153.0,65656.0,3722.0,26077.0,4254.0,35615.0,110141.0,19552.0,34334.0,2440.0,34139.0,40020.0,17646.0,6190.0,95.0,2772.0,517.0,2301.0,9825.0,2920.0,1072.0,172.0,371.0,9606.0,244.0,4222.0,116.0,3976.0,95.0,838.0,1588.0,1081.0,1726.0,2380.0,144.0,1930.0,1490.0,174.0,6952.0,19.0,8174.0,15.0,42.0,1820.0,3844.0,1227.0,1137.0,4744.0,2712.0,1205.0,1534.0,6088.0,261.0,1884.0,64.0,13495.0,0.0,28.0,1893.0,206.0,15361.0,1823.0,236.0,932.0
2021-10-13,12143.0,15435.0,9443.0,33870.0,86422.0,29852.0,5541.0,1754.0,6012.0,49078.0,37852.0,17818.0,17208.0,36719.0,32051.0,12528.0,28245.0,10812.0,19554.0,15691.0,5474.0,59662.0,40924.0,18216.0,8985.0,12416.0,47002.0,8028.0,8544.0,7053.0,23672.0,10061.0,19614.0,46148.0,72929.0,16929.0,18296.0,66098.0,3687.0,24978.0,4791.0,34281.0,107042.0,19611.0,33805.0,2657.0,34061.0,39551.0,17280.0,6094.0,222.0,1177.0,2029.0,3905.0,22982.0,3694.0,1642.0,341.0,447.0,14964.0,25330.0,1670.0,1233.0,229.0,3263.0,1628.0,3802.0,2608.0,1933.0,4230.0,2812.0,4224.0,2534.0,4257.0,1808.0,1632.0,6354.0,542.0,2235.0,463.0,6699.0,892.0,1700.0,7201.0,3808.0,2262.0,2693.0,6902.0,786.0,2993.0,1315.0,4428.0,0.0,6016.0,5684.0,185.0,6194.0,3176.0,415.0,462.0
2021-10-14,11865.0,14680.0,9220.0,33512.0,83464.0,30626.0,6284.0,1699.0,5975.0,46028.0,35078.0,17284.0,17238.0,35856.0,31271.0,12254.0,28109.0,10782.0,19711.0,15335.0,5575.0,59598.0,40966.0,17796.0,8574.0,12494.0,45201.0,7938.0,8615.0,7153.0,22983.0,9930.0,19181.0,46115.0,71542.0,16657.0,17562.0,66459.0,3673.0,24173.0,4660.0,32239.0,102380.0,19160.0,33610.0,2574.0,33971.0,39758.0,16583.0,6062.0,631.0,3396.0,2550.0,5581.0,28871.0,5042.0,2874.0,816.0,1409.0,23455.0,14597.0,1305.0,1661.0,2498.0,3923.0,2581.0,4590.0,5753.0,5008.0,6184.0,221.0,5697.0,3479.0,10320.0,1490.0,911.0,14569.0,658.0,1055.0,293.0,6495.0,2478.0,2400.0,21230.0,7470.0,5350.0,3481.0,11485.0,945.0,9787.0,603.0,6504.0,0.0,4791.0,11925.0,225.0,7221.0,4185.0,847.0,182.0
2021-10-15,11828.0,14162.0,9077.0,32269.0,81783.0,31322.0,6057.0,1645.0,5781.0,44123.0,33636.0,16752.0,16980.0,34913.0,30359.0,11980.0,25705.0,9968.0,19712.0,14873.0,5679.0,60293.0,40611.0,17133.0,8310.0,12664.0,43943.0,7749.0,8514.0,7284.0,22693.0,9940.0,18692.0,46494.0,70245.0,16266.0,17057.0,66832.0,3665.0,22741.0,4522.0,30992.0,98306.0,18938.0,31464.0,2612.0,33272.0,38475.0,16309.0,5968.0,822.0,2913.0,2072.0,5282.0,32695.0,4051.0,2737.0,623.0,847.0,17304.0,17381.0,2079.0,1554.0,703.0,3409.0,1743.0,3927.0,3762.0,4585.0,5649.0,2241.0,4802.0,3305.0,3465.0,4646.0,831.0,9017.0,624.0,1309.0,600.0,6779.0,1741.0,2132.0,97970.0,7305.0,3237.0,3155.0,29828.0,1224.0,5384.0,534.0,5565.0,0.0,7631.0,8394.0,338.0,7025.0,3496.0,517.0,1028.0
2021-10-16,11790.0,13806.0,8997.0,31809.0,81783.0,31377.0,6074.0,1601.0,5657.0,42419.0,32144.0,16270.0,16850.0,34366.0,29605.0,11881.0,24790.0,9751.0,19592.0,14522.0,5686.0,60135.0,40383.0,16840.0,8046.0,12597.0,41729.0,7724.0,8274.0,7392.0,22210.0,9978.0,18534.0,47176.0,67860.0,16219.0,17056.0,67925.0,3683.0,21205.0,4518.0,29320.0,96306.0,18850.0,31303.0,2715.0,32627.0,38836.0,15914.0,6040.0,899.0,3475.0,2059.0,5680.0,33403.0,5801.0,2073.0,541.0,505.0,15362.0,12344.0,1074.0,1338.0,411.0,3166.0,1467.0,3252.0,5198.0,3456.0,4859.0,878.0,4220.0,175.0,2788.0,5615.0,2304.0,7760.0,659.0,990.0,371.0,7654.0,1665.0,2638.0,22405.0,10601.0,2787.0,3642.0,553.0,1062.0,4251.0,540.0,4674.0,0.0,76.0,7605.0,320.0,5485.0,3168.0,613.0,554.0
2021-10-17,11752.0,13435.0,8894.0,31440.0,81783.0,31432.0,6091.0,1557.0,5548.0,41523.0,30652.0,15788.0,16816.0,33819.0,28851.0,11782.0,24339.0,9534.0,19472.0,14301.0,5618.0,59977.0,40155.0,16489.0,7783.0,12530.0,40742.0,7699.0,8034.0,7500.0,21652.0,10016.0,18376.0,46929.0,66930.0,16172.0,17055.0,65457.0,3668.0,19985.0,4514.0,28519.0,94128.0,18762.0,31142.0,2835.0,32532.0,38073.0,15746.0,6112.0,24.0,5101.0,2707.0,4974.0,28757.0,4649.0,2751.0,521.0,1078.0,19172.0,854.0,75.0,1575.0,532.0,4311.0,2221.0,5096.0,3656.0,5199.0,3745.0,136.0,5654.0,6653.0,4276.0,178.0,94.0,5610.0,710.0,215.0,523.0,6137.0,307.0,2280.0,21196.0,4940.0,4629.0,3087.0,31671.0,906.0,6257.0,158.0,236.0,0.0,54.0,9785.0,326.0,270.0,5097.0,215.0,91.0
2021-10-18,11714.0,12939.0,8841.0,31213.0,79549.0,31487.0,6107.0,1514.0,5478.0,39984.0,29158.0,15308.0,16998.0,33272.0,28096.0,11683.0,23703.0,9320.0,19352.0,13937.0,5796.0,59818.0,39925.0,16291.0,8114.0,12462.0,39893.0,7485.0,7795.0,7609.0,21173.0,10055.0,18220.0,47411.0,65528.0,16127.0,17055.0,63964.0,3631.0,19365.0,4511.0,27928.0,93423.0,18674.0,30981.0,2843.0,32004.0,37311.0,15589.0,6186.0,8.0,2247.0,1002.0,3930.0,22611.0,1664.0,284.0,379.0,638.0,14936.0,349.0,37.0,947.0,192.0,2918.0,1295.0,2650.0,1721.0,3765.0,1870.0,171.0,720.0,2385.0,3326.0,53.0,16.0,13531.0,93.0,33.0,404.0,3500.0,2009.0,1800.0,6516.0,5383.0,1644.0,1612.0,14329.0,641.0,3998.0,92.0,133.0,0.0,81.0,5739.0,342.0,161.0,2243.0,114.0,31.0
2021-10-19,11588.0,12346.0,8755.0,30847.0,79878.0,31190.0,6405.0,1482.0,5384.0,38860.0,27961.0,15074.0,16627.0,32285.0,27528.0,11587.0,22668.0,8881.0,20057.0,13831.0,5877.0,60315.0,38464.0,15560.0,7728.0,12529.0,38858.0,7257.0,8312.0,7590.0,20763.0,10033.0,19094.0,46537.0,63612.0,15926.0,16770.0,63844.0,3613.0,18655.0,4494.0,26412.0,90439.0,18753.0,28884.0,2907.0,31214.0,34455.0,15482.0,6050.0,2496.0,1667.0,646.0,2604.0,14981.0,3752.0,3268.0,363.0,499.0,9659.0,1340.0,4807.0,597.0,342.0,1482.0,941.0,1927.0,1247.0,2131.0,4664.0,2555.0,244.0,1041.0,1303.0,4682.0,1177.0,3477.0,51.0,2936.0,1216.0,5196.0,408.0,1503.0,21616.0,3272.0,1248.0,1007.0,1753.0,358.0,1981.0,1372.0,12656.0,0.0,139.0,4735.0,220.0,14033.0,1293.0,264.0,791.0
2021-10-20,11542.0,12104.0,8545.0,30797.0,77562.0,31604.0,6412.0,1422.0,5249.0,37359.0,28736.0,14984.0,16809.0,31800.0,26845.0,11492.0,21739.0,8456.0,19878.0,13471.0,6000.0,58937.0,36427.0,15180.0,6616.0,12434.0,37737.0,7088.0,8252.0,7681.0,20017.0,9830.0,9382.0,45803.0,61890.0,15515.0,16551.0,62370.0,3563.0,18117.0,4559.0,25218.0,82887.0,18188.0,27777.0,2889.0,31059.0,34223.0,15096.0,5924.0,35.0,2761.0,2980.0,3435.0,27666.0,3282.0,2188.0,444.0,630.0,15016.0,620.0,1304.0,1199.0,595.0,2440.0,1752.0,2607.0,2489.0,3957.0,4263.0,769.0,2118.0,2783.0,3054.0,1820.0,597.0,10004.0,362.0,846.0,422.0,5905.0,1178.0,1714.0,18362.0,6027.0,2398.0,2169.0,21451.0,796.0,3569.0,509.0,4110.0,0.0,9269.0,5855.0,102.0,4817.0,2747.0,287.0,397.0
2021-10-21,11707.0,12615.0,8158.0,30763.0,77529.0,32220.0,6274.0,1376.0,5157.0,35501.0,24470.0,14670.0,16816.0,30575.0,26797.0,11333.0,20864.0,8408.0,19537.0,13142.0,5939.0,58552.0,36111.0,14727.0,6437.0,12117.0,36318.0,6962.0,7900.0,7693.0,19420.0,9939.0,9356.0,45303.0,59664.0,14844.0,16505.0,61549.0,3556.0,17171.0,4502.0,24405.0,78686.0,18723.0,26596.0,2916.0,31246.0,33607.0,14671.0,5898.0,386.0,2870.0,2232.0,4891.0,28724.0,4098.0,2332.0,572.0,926.0,1019.0,515.0,1553.0,1391.0,373.0,2569.0,2094.0,3606.0,2926.0,3880.0,4573.0,1036.0,2022.0,2991.0,3116.0,153.0,722.0,6121.0,462.0,933.0,387.0,5648.0,1474.0,2073.0,19573.0,5982.0,2664.0,2721.0,10016.0,748.0,3878.0,-7835.0,4459.0,0.0,2887.0,6429.0,282.0,5805.0,3321.0,429.0,371.0
2021-10-22,11717.0,12587.0,8041.0,31135.0,76912.0,32155.0,6218.0,1322.0,5035.0,35048.0,22732.0,14356.0,16614.0,30800.0,25237.0,11174.0,20427.0,8302.0,19167.0,12829.0,6061.0,57993.0,34600.0,14626.0,6480.0,11887.0,34302.0,6881.0,7075.0,7582.0,19257.0,9948.0,9433.0,43701.0,57091.0,13886.0,16413.0,60462.0,3430.0,16464.0,4488.0,23582.0,75195.0,18705.0,25813.0,2871.0,31406.0,32455.0,14206.0,5871.0,812.0,5169.0,13590.0,10411.0,50578.0,8863.0,3776.0,1285.0,1042.0,45222.0,43911.0,2918.0,2046.0,7179.0,4829.0,3949.0,4247.0,13018.0,8745.0,6675.0,1266.0,6984.0,5537.0,6013.0,5731.0,445.0,14104.0,906.0,1617.0,1087.0,8430.0,20482.0,4557.0,24590.0,8983.0,10430.0,3836.0,11898.0,2018.0,5084.0,1322.0,7225.0,15311779.0,4079.0,11089.0,440.0,9024.0,4599.0,722.0,696.0
2021-10-23,10806.0,12346.0,7594.0,31921.0,76912.0,30194.0,5851.0,1213.0,4770.0,34154.0,20980.0,13470.0,16549.0,28835.0,23664.0,10608.0,19546.0,7815.0,18012.0,12480.0,5991.0,54721.0,33535.0,13856.0,6134.0,11333.0,32824.0,6745.0,6729.0,7370.0,18569.0,9342.0,8817.0,43626.0,57372.0,13066.0,15453.0,59425.0,3354.0,15523.0,4381.0,22549.0,73485.0,17614.0,24171.0,2889.0,31088.0,30538.0,13812.0,5594.0,611.0,4600.0,1605.0,3925.0,22142.0,2907.0,2101.0,597.0,716.0,13205.0,549.0,1456.0,2146.0,435.0,2698.0,1436.0,3018.0,3132.0,3500.0,4501.0,923.0,7341.0,3618.0,3019.0,220.0,72.0,6676.0,576.0,938.0,374.0,5666.0,1438.0,2023.0,18752.0,5868.0,2758.0,2925.0,11906.0,673.0,3360.0,666.0,4158.0,35227.0,2319.0,5596.0,315.0,6502.0,3060.0,425.0,457.0
2021-10-24,9895.0,12181.0,7373.0,31223.0,76912.0,28233.0,5484.0,1104.0,4755.0,33225.0,19228.0,12584.0,16585.0,26870.0,22091.0,10042.0,18828.0,7328.0,16857.0,11864.0,5914.0,51449.0,32470.0,14244.0,5785.0,10779.0,31828.0,6797.0,6383.0,7158.0,17923.0,8736.0,8201.0,43701.0,54513.0,12246.0,14493.0,58932.0,3264.0,14933.0,4274.0,21950.0,73306.0,16523.0,22529.0,2935.0,30914.0,28621.0,13383.0,5317.0,530.0,1617.0,2081.0,4906.0,30795.0,4825.0,213.0,464.0,754.0,12553.0,559.0,50.0,1702.0,334.0,2649.0,2746.0,3168.0,3041.0,3522.0,2529.0,20.0,8891.0,3537.0,162.0,123.0,752.0,6307.0,628.0,69.0,400.0,4637.0,1481.0,2422.0,14789.0,6294.0,2587.0,2787.0,7675.0,614.0,4398.0,156.0,236.0,11782.0,81.0,7469.0,360.0,224.0,3289.0,132.0,60.0
2021-10-25,10638.0,12276.0,7317.0,29621.0,59991.0,33157.0,6016.0,1286.0,4642.0,32611.0,20243.0,13748.0,16705.0,30045.0,24033.0,10952.0,18522.0,7716.0,19094.0,11567.0,6195.0,56745.0,34384.0,14233.0,5520.0,11639.0,31441.0,6842.0,8273.0,7596.0,17912.0,10451.0,9080.0,42273.0,53902.0,11422.0,15740.0,58485.0,3161.0,14389.0,4462.0,21738.0,72526.0,19068.0,24380.0,2856.0,31053.0,31215.0,13503.0,5946.0,296.0,1440.0,845.0,3663.0,18150.0,3919.0,3354.0,411.0,559.0,8790.0,116.0,20.0,1080.0,240.0,1794.0,1122.0,2005.0,1351.0,2300.0,2044.0,195.0,5141.0,1510.0,4583.0,31.0,6.0,3318.0,153.0,20.0,327.0,3258.0,631.0,1475.0,11132.0,3778.0,1327.0,1509.0,4604.0,299.0,2694.0,66.0,58.0,9458.0,31.0,4210.0,368.0,121.0,1522.0,46.0,19.0
2021-10-26,10936.0,18451.0,7086.0,28042.0,80463.0,33609.0,5898.0,1217.0,4584.0,31924.0,19656.0,13890.0,17078.0,30291.0,23841.0,9892.0,17660.0,7047.0,19402.0,11753.0,6271.0,56375.0,32981.0,12903.0,6471.0,12208.0,30648.0,6824.0,8033.0,6212.0,17743.0,10528.0,8832.0,41566.0,53253.0,12850.0,15896.0,58329.0,3146.0,13997.0,5072.0,20158.0,68936.0,19589.0,23651.0,2829.0,30896.0,30840.0,13464.0,5804.0,214.0,1262.0,597.0,-1192.0,17820.0,1847.0,1097.0,294.0,363.0,7974.0,31136.0,3419.0,852.0,270.0,1386.0,663.0,1047.0,1044.0,1931.0,3168.0,1688.0,1940.0,985.0,1359.0,108.0,1983.0,2697.0,16.0,1991.0,303.0,4462.0,-79971.0,1889.0,12226.0,1446.0,1014.0,1483.0,4600.0,1123.0,1925.0,66.0,9026.0,17062.0,2797.0,4060.0,158.0,14770.0,1021.0,127.0,842.0
2021-10-27,10305.0,19395.0,6951.0,32022.0,80807.0,34533.0,5995.0,1240.0,4525.0,30829.0,19656.0,13861.0,16298.0,29391.0,23192.0,11268.0,16980.0,7266.0,19074.0,11371.0,6324.0,55655.0,32404.0,13911.0,6287.0,11847.0,29815.0,6867.0,8160.0,5668.0,17286.0,10777.0,8843.0,41547.0,51444.0,11668.0,16081.0,57495.0,3093.0,13753.0,4437.0,19149.0,64310.0,19812.0,22544.0,2680.0,29819.0,30214.0,13353.0,5853.0,427.0,4440.0,1793.0,4017.0,26202.0,4069.0,1672.0,558.0,540.0,13415.0,8471.0,1250.0,1281.0,422.0,1189.0,1587.0,2458.0,2604.0,3123.0,4930.0,919.0,3703.0,2938.0,3273.0,6450.0,623.0,8998.0,-1386.0,653.0,562.0,5902.0,1143.0,1702.0,15153.0,5385.0,2421.0,2372.0,474.0,609.0,3895.0,1345.0,3831.0,20456.0,2088.0,4480.0,168.0,5164.0,2259.0,240.0,383.0
2021-10-28,10138.0,18876.0,6687.0,32431.0,103779.0,35177.0,5530.0,1256.0,4343.0,29989.0,19076.0,12634.0,15236.0,29511.0,22643.0,10358.0,16278.0,6915.0,18869.0,11177.0,6259.0,56147.0,32173.0,13534.0,6219.0,11543.0,28747.0,6825.0,7459.0,5020.0,17613.0,11201.0,8822.0,41401.0,50491.0,12104.0,16057.0,56554.0,3015.0,13130.0,4408.0,18486.0,62526.0,20418.0,21833.0,2852.0,30328.0,29863.0,13040.0,5739.0,432.0,3696.0,1839.0,6440.0,36957.0,4607.0,2508.0,220.0,106.0,15430.0,520.0,1638.0,1428.0,443.0,2662.0,1779.0,2871.0,3106.0,5611.0,4219.0,1201.0,4881.0,3934.0,3616.0,227.0,832.0,6081.0,497.0,1020.0,260.0,5786.0,1523.0,2870.0,20067.0,6001.0,3086.0,2592.0,22069.0,852.0,4601.0,570.0,4615.0,26378.0,2094.0,14087.0,392.0,5652.0,3195.0,232.0,448.0
2021-10-29,9967.0,18530.0,6519.0,33723.0,104689.0,35622.0,5460.0,1264.0,4183.0,29116.0,18394.0,13801.0,14792.0,29747.0,22297.0,11364.0,15820.0,6597.0,18611.0,11020.0,6379.0,55388.0,32149.0,13594.0,6272.0,11178.0,27707.0,6823.0,8411.0,6470.0,17536.0,11454.0,8301.0,41282.0,49039.0,11664.0,16287.0,55335.0,2919.0,12713.0,4486.0,17516.0,61092.0,20735.0,21882.0,2881.0,30289.0,29795.0,12571.0,5789.0,492.0,3323.0,2776.0,5168.0,33198.0,3685.0,2072.0,1028.0,58.0,11168.0,480.0,2539.0,1512.0,731528.0,5340.0,1909.0,-183555.0,2843.0,4135.0,645.0,1087.0,4818.0,3266.0,4580.0,3638.0,767.0,6203.0,549.0,1004.0,543.0,5745.0,1351.0,2298.0,18851.0,5855.0,2641.0,2560.0,10404.0,580.0,3454.0,675.0,3946.0,20490.0,71.0,785.0,469.0,5182.0,4583.0,204.0,452.0
2021-10-30,9276.0,18363.0,6421.0,34084.0,104689.0,33855.0,5078.0,1155.0,4076.0,28558.0,17289.0,13174.0,14390.0,27915.0,21023.0,10858.0,15400.0,6239.0,17615.0,10955.0,6365.0,52275.0,31199.0,13561.0,6016.0,10755.0,26948.0,6715.0,8259.0,5932.0,17314.0,10829.0,7836.0,40407.0,48751.0,10717.0,15201.0,55216.0,2885.0,12302.0,4369.0,16858.0,59541.0,19723.0,20149.0,2716.0,29650.0,27250.0,12286.0,5447.0,486.0,3373.0,1917.0,5019.0,30473.0,4000.0,1924.0,437.0,50.0,13195.0,23488.0,1673.0,1176.0,11970.0,2817.0,2007.0,2846.0,3410.0,3530.0,306.0,931.0,4232.0,4041.0,6746.0,147.0,874.0,7252.0,625.0,811.0,366.0,5666.0,917.0,2247.0,17563.0,6341.0,2655.0,2412.0,11187.0,1142.0,3416.0,730.0,3780.0,14794.0,10006.0,6150.0,462.0,4924.0,3536.0,202.0,102.0
