Date,AK_V,AL_V,AR_V,AZ_V,CA_V,CO_V,CT_V,DC_V,DE_V,FL_V,GA_V,IA_V,ID_V,IL_V,IN_V,KS_V,KY_V,LA_V,MA_V,MD_V,ME_V,MI_V,MN_V,MO_V,MS_V,MT_V,NC_V,ND_V,NE_V,NH_V,NJ_V,NM_V,NV_V,NY_V,OH_V,OK_V,OR_V,PA_V,RI_V,SC_V,SD_V,TN_V,TX_V,UT_V,VA_V,VT_V,WA_V,WI_V,WV_V,WY_V
2021-05-28,992.0,5295.0,10261.0,14880.0,134050.0,16965.0,10443.0,2374.0,5143.0,50401.0,694.0,5993.0,112.0,911.0,31955.0,3275.0,7870.0,11415.0,40821.0,16924.0,5374.0,24664.0,486.0,313.0,6310.0,1922.0,20455.0,836.0,111.0,6321.0,22156.0,8851.0,7273.0,53659.0,16805.0,4153.0,19083.0,22052.0,3304.0,8231.0,1101.0,8839.0,0.0,229.0,33576.0,8055.0,2020.0,14141.0,1786.0,104.0
2021-05-29,1072.0,2288.0,4206.0,12841.0,207438.0,15908.0,10174.0,450.0,3820.0,50051.0,2345.0,6709.0,2921.0,86867.0,14317.0,7090.0,8168.0,6666.0,33516.0,31584.0,227.0,20278.0,29716.0,16315.0,375.0,1474.0,12809.0,1228.0,8113.0,213.0,28322.0,4514.0,6892.0,59153.0,17577.0,669.0,21032.0,61122.0,3649.0,7993.0,1119.0,9841.0,0.0,133.0,29489.0,138.0,68664.0,11659.0,2129.0,762.0
2021-05-30,724.0,588.0,1205.0,12691.0,70885.0,12253.0,351.0,1564.0,2556.0,41688.0,461.0,3266.0,2280.0,376.0,91.0,4137.0,3642.0,55.0,21103.0,16415.0,167.0,119.0,5937.0,201.0,135.0,1303.0,10569.0,911.0,42.0,145.0,18089.0,3770.0,6210.0,49648.0,27876.0,4747.0,20936.0,10771.0,2999.0,4294.0,544.0,15588.0,0.0,79.0,18182.0,4483.0,33671.0,4659.0,672.0,32.0
2021-05-31,333.0,443.0,23.0,9049.0,715.0,6515.0,8211.0,1352.0,1458.0,25120.0,83685.0,2195.0,1343.0,17852.0,7477.0,1387.0,1654.0,37.0,12184.0,7815.0,102.0,118.0,3380.0,3655.0,51.0,13.0,3259.0,140.0,26.0,76.0,9885.0,1300.0,4773.0,27696.0,161.0,1330.0,12557.0,9137.0,2338.0,3000.0,102.0,3270.0,0.0,15341.0,11591.0,6068.0,22088.0,2223.0,718.0,30.0
2021-06-01,202.0,322.0,712.0,4687.0,58887.0,5316.0,5119.0,416.0,950.0,24656.0,28487.0,2071.0,996.0,18144.0,117.0,841.0,1471.0,5886.0,7547.0,5127.0,7367.0,17553.0,2159.0,2246.0,8734.0,688.0,4039.0,18.0,5433.0,9802.0,4879.0,743.0,1977.0,19109.0,5443.0,947.0,7518.0,22989.0,1121.0,2941.0,41.0,262.0,0.0,29.0,11321.0,1231.0,208.0,1684.0,670.0,20.0
2021-06-02,113.0,2153.0,4248.0,3789.0,1124.0,10096.0,6358.0,852.0,663.0,28721.0,338.0,2604.0,1804.0,16849.0,16708.0,1046.0,6205.0,4303.0,21865.0,15829.0,3219.0,13959.0,8924.0,9473.0,752.0,217.0,8643.0,90.0,692.0,5872.0,20628.0,1001.0,1852.0,32840.0,15503.0,3831.0,3401.0,26099.0,656.0,4640.0,568.0,2441.0,0.0,72.0,14421.0,1277.0,16015.0,8475.0,1334.0,1020.0
2021-06-03,975.0,2553.0,3742.0,8275.0,180280.0,11346.0,708.0,1378.0,1420.0,42430.0,103732.0,5329.0,2287.0,19014.0,11583.0,3801.0,5818.0,5284.0,22940.0,15411.0,4068.0,590.0,339.0,508.0,2332.0,92.0,20488.0,759.0,116.0,4718.0,26070.0,3384.0,4824.0,44958.0,668.0,3577.0,10609.0,20747.0,2410.0,13419.0,1015.0,14659.0,0.0,1073.0,23213.0,2302.0,24199.0,9871.0,1791.0,909.0
2021-06-04,891.0,1842.0,4336.0,10866.0,1896.0,15409.0,7579.0,1558.0,2857.0,56986.0,1194.0,4851.0,2469.0,913.0,177.0,3183.0,7832.0,6959.0,26547.0,20325.0,4483.0,44127.0,25468.0,7325.0,224.0,202.0,12528.0,745.0,5601.0,4701.0,24003.0,3989.0,5282.0,45513.0,14660.0,3840.0,14017.0,76381.0,2368.0,8799.0,754.0,605.0,0.0,9087.0,20246.0,4280.0,24034.0,15093.0,1941.0,68.0
2021-06-05,1197.0,190.0,4414.0,16538.0,307641.0,20073.0,10268.0,300.0,2989.0,51762.0,37209.0,7749.0,143.0,29313.0,15271.0,3571.0,8368.0,161.0,68703.0,25920.0,198.0,535.0,15821.0,16817.0,148.0,4747.0,19672.0,989.0,4133.0,366.0,29550.0,4687.0,5916.0,62143.0,18208.0,1164.0,17665.0,22701.0,4659.0,8489.0,1879.0,10729.0,0.0,6724.0,25027.0,3880.0,30157.0,14783.0,4724.0,912.0
2021-06-06,2008.0,2128.0,147.0,16796.0,1918.0,16909.0,15129.0,1628.0,3212.0,50216.0,812.0,5495.0,2367.0,61247.0,15501.0,701.0,6210.0,10872.0,25925.0,21437.0,173.0,25340.0,230.0,8892.0,195.0,1808.0,13837.0,909.0,53.0,5026.0,28172.0,4880.0,6947.0,65945.0,23032.0,4197.0,21026.0,26146.0,3353.0,7456.0,409.0,9119.0,0.0,105.0,25791.0,3357.0,32833.0,11508.0,255.0,68.0
2021-06-07,836.0,446.0,3526.0,14332.0,183810.0,10659.0,23661.0,2551.0,2139.0,40280.0,291.0,3901.0,2052.0,20846.0,15230.0,7814.0,4672.0,212.0,15269.0,10374.0,9760.0,27533.0,19916.0,379.0,11728.0,22.0,17548.0,85.0,9190.0,15752.0,19509.0,2806.0,5810.0,44229.0,29173.0,3652.0,252.0,32581.0,3424.0,8321.0,187.0,6302.0,0.0,101.0,18638.0,2716.0,33009.0,5820.0,236.0,23.0
2021-06-08,390.0,2282.0,3826.0,8925.0,1748.0,12913.0,9442.0,298.0,1555.0,50513.0,43701.0,5128.0,2316.0,27681.0,12877.0,2230.0,5273.0,7975.0,21977.0,14520.0,3618.0,20938.0,11315.0,5874.0,3955.0,5229.0,15716.0,74.0,2924.0,4322.0,16574.0,1741.0,3412.0,38031.0,17817.0,3668.0,28171.0,37121.0,1821.0,5594.0,1003.0,619.0,0.0,19233.0,16534.0,455.0,18126.0,8965.0,1313.0,1900.0
2021-06-09,1781.0,13710.0,4341.0,11943.0,88642.0,18130.0,12322.0,2385.0,1715.0,67416.0,1288.0,6357.0,2759.0,30573.0,362.0,4600.0,9976.0,6927.0,22100.0,22168.0,5716.0,339.0,16945.0,12160.0,3500.0,1248.0,20456.0,484.0,4252.0,4370.0,30014.0,4579.0,4340.0,55676.0,18677.0,4464.0,12948.0,30009.0,2254.0,8158.0,2098.0,21106.0,0.0,102.0,28010.0,2167.0,22639.0,13662.0,7595.0,99.0
2021-06-10,1125.0,23367.0,168.0,17030.0,124039.0,19805.0,15097.0,1438.0,2828.0,78948.0,1233.0,7556.0,2500.0,36453.0,17013.0,4546.0,11229.0,7085.0,21984.0,29740.0,5848.0,25742.0,19501.0,11365.0,284.0,2165.0,19352.0,1250.0,4106.0,3567.0,39452.0,4856.0,7300.0,76964.0,745.0,5983.0,15254.0,50278.0,4053.0,11236.0,1196.0,12145.0,0.0,11023.0,31130.0,4422.0,24424.0,7726.0,2342.0,116.0
2021-06-11,1337.0,5754.0,7803.0,20896.0,178948.0,14735.0,856.0,390.0,3263.0,53071.0,560.0,5891.0,2052.0,25284.0,28347.0,5017.0,9280.0,6170.0,21325.0,30150.0,5435.0,58323.0,17228.0,15594.0,117.0,2201.0,17425.0,1056.0,4477.0,3387.0,38809.0,2884.0,9373.0,58469.0,40220.0,4538.0,19703.0,17646.0,4405.0,12510.0,2113.0,333.0,0.0,4606.0,24637.0,4495.0,32583.0,14319.0,3536.0,1487.0
2021-06-12,896.0,280.0,4950.0,12060.0,108073.0,14895.0,21314.0,1493.0,2834.0,45012.0,2440.0,7578.0,1951.0,1125.0,229.0,4650.0,18060.0,5016.0,15671.0,20427.0,327.0,26309.0,15347.0,9857.0,459.0,1397.0,21512.0,1024.0,198.0,383.0,38064.0,11111.0,5160.0,65543.0,575.0,1066.0,16348.0,34510.0,5672.0,7542.0,1389.0,17174.0,0.0,119.0,27827.0,4157.0,25738.0,16624.0,1810.0,952.0
2021-06-13,1070.0,7730.0,79.0,12297.0,91969.0,8620.0,8413.0,946.0,2801.0,26320.0,416.0,3743.0,877.0,37112.0,11692.0,4304.0,3444.0,77.0,12486.0,11563.0,43.0,12429.0,7239.0,234.0,97.0,69.0,13389.0,965.0,47.0,303.0,13995.0,2594.0,5182.0,57141.0,20896.0,3513.0,12208.0,30451.0,3221.0,3787.0,271.0,9235.0,0.0,11358.0,11680.0,3408.0,27571.0,5596.0,3129.0,79.0
2021-06-14,402.0,1051.0,2385.0,5838.0,55662.0,7997.0,6182.0,1155.0,1215.0,28107.0,312.0,3047.0,679.0,13760.0,9738.0,1389.0,4097.0,1840.0,8130.0,6468.0,9056.0,9421.0,3522.0,4279.0,12593.0,2542.0,7420.0,224.0,6782.0,6714.0,11422.0,6079.0,2712.0,31245.0,14950.0,21669.0,12276.0,10923.0,2305.0,2987.0,110.0,264.0,0.0,39.0,19101.0,1242.0,17340.0,4560.0,853.0,1187.0
2021-06-15,216.0,59.0,79.0,5139.0,35250.0,75.0,167.0,91.0,1620.0,215.0,84.0,223.0,73.0,89.0,30.0,1269.0,43.0,1687.0,238.0,339.0,284.0,57.0,46.0,4447.0,83.0,8.0,4126.0,2.0,28.0,94.0,24041.0,1340.0,1634.0,20694.0,7396.0,16808.0,6910.0,20588.0,795.0,55.0,1085.0,6486.0,0.0,15014.0,19041.0,12.0,10180.0,31.0,595.0,27.0
2021-06-16,942.0,7564.0,4392.0,1034.0,151329.0,37911.0,21556.0,4595.0,4408.0,70698.0,2183.0,8082.0,5042.0,75854.0,30192.0,5189.0,18454.0,7256.0,54459.0,42577.0,7412.0,31913.0,28399.0,682.0,7500.0,144.0,24066.0,457.0,168.0,6442.0,36105.0,9390.0,12264.0,89966.0,18712.0,1338.0,15506.0,56225.0,3071.0,16905.0,974.0,24185.0,0.0,129.0,38910.0,3795.0,827.0,16306.0,1815.0,126.0
2021-06-17,916.0,45553.0,7023.0,35485.0,175955.0,13971.0,1160.0,271.0,221.0,102028.0,94037.0,5884.0,1889.0,22877.0,414.0,4380.0,7600.0,10971.0,737.0,16838.0,3285.0,20707.0,12733.0,21749.0,306.0,4322.0,14998.0,995.0,6794.0,2363.0,26477.0,6234.0,5100.0,58844.0,28266.0,11680.0,12033.0,24192.0,3909.0,7531.0,979.0,856.0,0.0,12575.0,24610.0,1421.0,62182.0,10480.0,1623.0,1188.0
2021-06-18,922.0,693.0,214.0,11797.0,91547.0,8281.0,7761.0,1247.0,2801.0,1216.0,996.0,7108.0,103.0,30072.0,10607.0,3784.0,10355.0,278.0,33688.0,18508.0,3721.0,36574.0,267.0,55135.0,3135.0,1373.0,15501.0,649.0,3382.0,397.0,19388.0,7695.0,7197.0,38057.0,20574.0,4983.0,11651.0,36510.0,3185.0,7725.0,1195.0,8742.0,0.0,137.0,20630.0,2261.0,20464.0,13864.0,1454.0,85.0
2021-06-19,894.0,10936.0,7390.0,12589.0,79809.0,18313.0,13548.0,3202.0,3103.0,51132.0,1145.0,4511.0,2257.0,15581.0,11030.0,3727.0,5254.0,6277.0,13252.0,13139.0,548.0,402.0,22858.0,5178.0,355.0,1246.0,15352.0,1045.0,148.0,4199.0,23538.0,3535.0,6027.0,54014.0,15761.0,7747.0,9184.0,12937.0,2000.0,5925.0,250.0,17737.0,0.0,120.0,20003.0,1661.0,22390.0,7592.0,861.0,634.0
2021-06-20,1093.0,3309.0,2579.0,10069.0,2894.0,12275.0,658.0,823.0,90.0,71563.0,1137.0,2955.0,1548.0,22596.0,8585.0,3439.0,5583.0,4299.0,16343.0,532.0,302.0,175.0,139.0,6486.0,101.0,893.0,7612.0,782.0,75.0,270.0,22854.0,10331.0,4397.0,40641.0,13514.0,3492.0,9019.0,22270.0,93.0,7313.0,181.0,6933.0,0.0,111.0,16181.0,1223.0,19643.0,7232.0,2081.0,69.0
2021-06-21,400.0,1436.0,875.0,161.0,61958.0,5231.0,9849.0,1067.0,2915.0,23796.0,194.0,1637.0,1607.0,9653.0,10503.0,2027.0,2617.0,4928.0,7236.0,466.0,4878.0,30019.0,8698.0,2315.0,8527.0,563.0,5437.0,163.0,11015.0,2103.0,11073.0,2044.0,5570.0,35766.0,18884.0,1443.0,7301.0,18040.0,4688.0,3140.0,81.0,233.0,0.0,53.0,8736.0,699.0,15294.0,2756.0,6748.0,995.0
2021-06-22,159.0,2960.0,75.0,14666.0,32585.0,6466.0,3373.0,191.0,1082.0,23489.0,65818.0,2171.0,1378.0,11723.0,5135.0,1170.0,4013.0,3364.0,8472.0,14213.0,1128.0,7221.0,162.0,199.0,1581.0,254.0,17880.0,54.0,69.0,123.0,29261.0,926.0,2600.0,20078.0,8275.0,2381.0,2046.0,13748.0,1026.0,23236.0,1934.0,3571.0,0.0,20880.0,10931.0,302.0,347.0,4387.0,896.0,92.0
2021-06-23,411.0,3497.0,4668.0,6436.0,50778.0,8666.0,4623.0,1292.0,912.0,26915.0,1042.0,2856.0,82.0,14894.0,8179.0,2112.0,6770.0,224.0,10278.0,10649.0,1697.0,312.0,10093.0,4967.0,126.0,530.0,11033.0,468.0,1706.0,300.0,10826.0,1761.0,2812.0,27227.0,392.0,3370.0,6179.0,17604.0,1321.0,4843.0,530.0,5603.0,0.0,82.0,14290.0,543.0,15108.0,6658.0,1999.0,364.0
2021-06-24,876.0,3865.0,2845.0,7736.0,120508.0,10476.0,647.0,201.0,1122.0,36503.0,667.0,3183.0,1617.0,18143.0,247.0,2512.0,5578.0,4523.0,11450.0,10894.0,1604.0,20735.0,7577.0,10966.0,4266.0,887.0,11654.0,673.0,20654.0,291.0,17731.0,5642.0,3552.0,39696.0,10823.0,8115.0,5112.0,11308.0,2031.0,5802.0,735.0,5578.0,0.0,6356.0,17659.0,669.0,12561.0,7522.0,1724.0,1081.0
2021-06-25,679.0,195.0,106.0,9716.0,68282.0,8039.0,11010.0,2595.0,1601.0,32781.0,733.0,3460.0,2065.0,21231.0,16022.0,2852.0,5701.0,7198.0,11304.0,10903.0,1180.0,12533.0,8482.0,7385.0,280.0,862.0,12484.0,740.0,2142.0,20105.0,12215.0,7697.0,182.0,31942.0,12334.0,3942.0,6607.0,22966.0,1683.0,6157.0,788.0,13689.0,0.0,88.0,13534.0,911.0,14399.0,9375.0,887.0,50.0
2021-06-26,2398.0,3162.0,2663.0,10212.0,107232.0,13307.0,752.0,335.0,1934.0,913.0,401.0,4379.0,79.0,836.0,154.0,3466.0,9746.0,6058.0,10348.0,24242.0,539.0,254.0,7757.0,7253.0,133.0,1488.0,11259.0,793.0,79.0,275.0,30652.0,3624.0,6948.0,45906.0,9849.0,722.0,9715.0,20351.0,1956.0,15339.0,833.0,10691.0,0.0,63.0,14904.0,796.0,15150.0,21322.0,866.0,615.0
2021-06-27,1794.0,3958.0,3498.0,13897.0,10713.0,15452.0,20112.0,1171.0,4261.0,49051.0,680.0,4488.0,2997.0,42469.0,17939.0,5099.0,9908.0,5254.0,18461.0,33620.0,298.0,311.0,262.0,1245.0,164.0,1508.0,7373.0,688.0,144.0,257.0,31672.0,3790.0,11201.0,88858.0,14399.0,6057.0,7411.0,9872.0,1898.0,10300.0,266.0,231.0,0.0,340.0,20895.0,1034.0,17323.0,17145.0,1850.0,125.0
2021-06-28,665.0,3382.0,2132.0,16562.0,62638.0,5044.0,2604.0,1235.0,5136.0,80871.0,311.0,1307.0,2144.0,52215.0,2441.0,3285.0,1923.0,1342.0,5316.0,5999.0,2610.0,30951.0,11199.0,406.0,85.0,710.0,5116.0,122.0,4708.0,4080.0,8309.0,1065.0,6935.0,17874.0,26106.0,5972.0,3528.0,19932.0,2640.0,2725.0,101.0,11018.0,0.0,104.0,6493.0,1338.0,17379.0,1837.0,2130.0,13.0
2021-06-29,405.0,3868.0,793.0,3850.0,32956.0,6440.0,3368.0,436.0,88.0,25516.0,100160.0,2125.0,1117.0,12184.0,135.0,1036.0,4053.0,3553.0,6463.0,6078.0,783.0,136.0,133.0,6116.0,11641.0,188.0,8977.0,24.0,1396.0,221.0,8945.0,535.0,2022.0,18723.0,6190.0,2897.0,102.0,12562.0,777.0,3937.0,1736.0,2733.0,0.0,17665.0,8369.0,239.0,5906.0,4595.0,1000.0,1362.0
2021-06-30,749.0,489.0,7646.0,6396.0,57235.0,6311.0,444.0,1263.0,930.0,24285.0,5889.0,2460.0,1247.0,14928.0,6339.0,2317.0,4765.0,149.0,11772.0,7786.0,5527.0,15362.0,12916.0,15877.0,126.0,548.0,10994.0,404.0,3832.0,222.0,12116.0,16738.0,2897.0,22226.0,8737.0,3394.0,4748.0,6324.0,980.0,4501.0,660.0,5349.0,0.0,2557.0,11152.0,463.0,8221.0,6716.0,1394.0,323.0
2021-07-01,592.0,6723.0,2932.0,60731.0,58966.0,7972.0,8659.0,962.0,1098.0,28996.0,8427.0,1095.0,1064.0,14651.0,7256.0,3769.0,398.0,19578.0,8795.0,8783.0,2596.0,9350.0,5941.0,376.0,2471.0,798.0,9756.0,757.0,1811.0,7137.0,14387.0,2419.0,3692.0,31887.0,439.0,4004.0,35680.0,29159.0,1536.0,4119.0,812.0,12095.0,0.0,4440.0,13270.0,639.0,11002.0,5101.0,1735.0,554.0
2021-07-02,3310.0,215.0,2594.0,7599.0,52597.0,4397.0,493.0,1864.0,1361.0,22748.0,810.0,4386.0,1142.0,13609.0,7149.0,2576.0,8183.0,4317.0,7255.0,9417.0,1829.0,160.0,5294.0,8878.0,220.0,1132.0,8534.0,602.0,94.0,2105.0,12040.0,3937.0,2968.0,14143.0,9700.0,2787.0,5325.0,16760.0,1331.0,4008.0,610.0,5124.0,0.0,86.0,9959.0,576.0,11374.0,586.0,1669.0,469.0
2021-07-03,1655.0,5277.0,109.0,7758.0,49074.0,9906.0,6902.0,124.0,1331.0,26000.0,15127.0,2181.0,178.0,1367.0,39237.0,2005.0,3634.0,6596.0,6588.0,6340.0,52.0,8079.0,258.0,3282.0,345.0,705.0,9660.0,497.0,99.0,6195.0,12530.0,2828.0,2866.0,41547.0,15697.0,553.0,4902.0,2640.0,464.0,4817.0,638.0,38762.0,0.0,153.0,8973.0,25.0,12795.0,27639.0,386.0,2098.0
2021-07-04,1463.0,58.0,2235.0,9854.0,48610.0,4579.0,3083.0,738.0,1085.0,20341.0,214.0,1571.0,1785.0,22079.0,5248.0,2136.0,3171.0,37.0,5427.0,6557.0,145.0,108.0,6645.0,2935.0,64.0,532.0,5131.0,434.0,43.0,887.0,9622.0,3059.0,3827.0,22787.0,120.0,2608.0,7200.0,440.0,1075.0,3116.0,160.0,4841.0,0.0,52.0,6610.0,1009.0,14416.0,2659.0,68.0,56.0
2021-07-05,1445.0,4569.0,924.0,4334.0,44665.0,2305.0,116.0,482.0,871.0,14719.0,15908.0,793.0,453.0,120.0,3131.0,956.0,1542.0,19.0,2562.0,2692.0,141.0,61.0,896.0,1309.0,35.0,281.0,3118.0,63.0,3833.0,509.0,5062.0,1035.0,2604.0,11431.0,5352.0,2032.0,2297.0,25731.0,29.0,1505.0,54.0,3204.0,0.0,13.0,4777.0,324.0,3667.0,1334.0,39.0,18.0
2021-07-06,80.0,185.0,573.0,1785.0,14960.0,1726.0,2093.0,149.0,461.0,7264.0,102.0,504.0,323.0,5120.0,3018.0,489.0,879.0,6357.0,1761.0,1971.0,2402.0,1397.0,1161.0,1142.0,32945.0,77.0,2818.0,6.0,16.0,767.0,3130.0,290.0,796.0,9739.0,2375.0,320.0,1177.0,3442.0,1229.0,1168.0,13.0,2134.0,0.0,11.0,2950.0,163.0,118.0,907.0,195.0,17.0
2021-07-07,151.0,1757.0,3290.0,2613.0,1122.0,5579.0,3731.0,169.0,227.0,25132.0,7009.0,2564.0,1115.0,8083.0,6817.0,621.0,4216.0,4880.0,6686.0,6726.0,1005.0,14786.0,5213.0,176.0,2640.0,176.0,7577.0,137.0,72.0,668.0,10312.0,858.0,1574.0,21508.0,9974.0,1088.0,1137.0,13324.0,290.0,3701.0,980.0,6204.0,0.0,9384.0,8186.0,185.0,13636.0,4389.0,370.0,1061.0
2021-07-08,643.0,6349.0,2429.0,6670.0,50186.0,6153.0,4151.0,763.0,821.0,23831.0,7765.0,2684.0,1253.0,13956.0,5989.0,2215.0,3384.0,3750.0,6213.0,7816.0,1188.0,18293.0,5139.0,4505.0,103.0,899.0,4817.0,535.0,2780.0,744.0,10757.0,2143.0,2946.0,24220.0,391.0,2955.0,5263.0,8854.0,1240.0,3684.0,672.0,184.0,0.0,4083.0,10357.0,472.0,10540.0,4786.0,10391.0,70.0
2021-07-09,586.0,3331.0,2043.0,7345.0,64099.0,267.0,3550.0,1279.0,2325.0,25238.0,745.0,2309.0,937.0,550.0,151.0,2074.0,4067.0,3465.0,362.0,7349.0,1291.0,9388.0,148.0,8770.0,2023.0,1377.0,13284.0,454.0,77.0,742.0,10839.0,2420.0,2851.0,21189.0,8804.0,2990.0,156.0,19238.0,1294.0,3623.0,672.0,10434.0,0.0,3107.0,8051.0,426.0,10300.0,4496.0,759.0,414.0
2021-07-10,728.0,160.0,2619.0,7309.0,86841.0,13314.0,3533.0,611.0,53.0,22063.0,834.0,2350.0,93.0,13746.0,5354.0,1902.0,3359.0,63.0,11704.0,6606.0,138.0,219.0,5073.0,373.0,126.0,87.0,8580.0,484.0,100.0,722.0,9742.0,2369.0,2579.0,23857.0,7124.0,3296.0,4291.0,642.0,971.0,5055.0,591.0,5985.0,0.0,3193.0,5871.0,495.0,9225.0,5259.0,396.0,409.0
2021-07-11,585.0,3341.0,53.0,7041.0,861.0,4199.0,391.0,57.0,998.0,22678.0,178.0,120.0,1122.0,11745.0,5645.0,2183.0,2939.0,3623.0,4885.0,4925.0,128.0,7571.0,6260.0,4359.0,60.0,650.0,3728.0,471.0,5108.0,515.0,9222.0,2219.0,2184.0,25589.0,8919.0,3889.0,4467.0,12692.0,1056.0,2764.0,149.0,64.0,0.0,31.0,307.0,464.0,10178.0,347.0,113.0,81.0
2021-07-12,285.0,3245.0,998.0,4627.0,28734.0,3784.0,4874.0,763.0,1173.0,15333.0,26259.0,545.0,887.0,15859.0,6328.0,930.0,1526.0,1713.0,3591.0,3493.0,2026.0,8320.0,992.0,5358.0,5189.0,477.0,4643.0,13.0,16.0,2002.0,6401.0,1192.0,2178.0,13021.0,8527.0,1216.0,3218.0,15068.0,895.0,2494.0,44.0,5643.0,0.0,34.0,14075.0,325.0,8106.0,4123.0,129.0,17.0
2021-07-13,151.0,2140.0,859.0,3079.0,16813.0,3925.0,2587.0,541.0,65.0,17958.0,421.0,1624.0,778.0,12260.0,154.0,680.0,2954.0,1163.0,4350.0,5912.0,591.0,5545.0,3094.0,3250.0,29.0,28.0,4272.0,68.0,458.0,511.0,7052.0,40.0,1433.0,12808.0,5534.0,2364.0,1922.0,11705.0,574.0,2636.0,646.0,129.0,0.0,3131.0,8115.0,156.0,4762.0,306.0,316.0,608.0
2021-07-14,499.0,234.0,2262.0,5416.0,85369.0,5280.0,3353.0,587.0,661.0,23408.0,9938.0,1724.0,985.0,10638.0,3739.0,1354.0,3682.0,5650.0,6060.0,5764.0,969.0,5989.0,4208.0,4227.0,3729.0,507.0,6432.0,266.0,930.0,504.0,9455.0,2256.0,2322.0,19055.0,271.0,2445.0,3076.0,11517.0,723.0,3736.0,421.0,8787.0,0.0,213714.0,8025.0,355.0,6101.0,6730.0,322.0,185.0
2021-07-15,534.0,5903.0,4231.0,5592.0,41103.0,5330.0,3572.0,536.0,2024.0,1377.0,652.0,2346.0,835.0,10306.0,4732.0,1885.0,3171.0,3614.0,5962.0,6300.0,932.0,163.0,4756.0,352.0,370.0,588.0,7657.0,379.0,117.0,782.0,9073.0,2050.0,1827.0,22730.0,773.0,2697.0,3720.0,14230.0,1160.0,3375.0,434.0,4703.0,0.0,3807.0,10453.0,593.0,8282.0,4269.0,467.0,484.0
2021-07-16,576.0,2791.0,94.0,6232.0,857.0,4647.0,529.0,140.0,897.0,49030.0,535.0,1755.0,797.0,10298.0,4832.0,2082.0,3340.0,2155.0,5517.0,5447.0,1105.0,221.0,4160.0,9775.0,135.0,729.0,7558.0,451.0,3294.0,1232.0,8841.0,1939.0,1909.0,19794.0,12845.0,3165.0,3622.0,9713.0,970.0,3007.0,490.0,4117.0,0.0,4782.0,7414.0,519.0,8924.0,4346.0,646.0,329.0
2021-07-17,466.0,178.0,5465.0,5737.0,36869.0,5553.0,2866.0,1332.0,67.0,20331.0,486.0,61.0,748.0,10172.0,4644.0,1840.0,2949.0,118.0,4889.0,5419.0,85.0,12648.0,3677.0,4801.0,3914.0,647.0,11696.0,437.0,66.0,433.0,8277.0,1873.0,2392.0,18074.0,11982.0,621.0,3070.0,10411.0,972.0,3861.0,472.0,4733.0,0.0,75.0,7108.0,386.0,5484.0,4172.0,404.0,323.0
2021-07-18,1405.0,2932.0,3803.0,5781.0,39757.0,3687.0,2807.0,86.0,665.0,246.0,120.0,21.0,48.0,175.0,4311.0,2091.0,1905.0,24.0,4268.0,4987.0,82.0,71.0,1627.0,3562.0,10.0,562.0,4202.0,379.0,18.0,575.0,8647.0,1027.0,2504.0,16986.0,4215.0,4040.0,3392.0,270.0,885.0,2838.0,131.0,46.0,0.0,27.0,310.0,536.0,12808.0,2483.0,71.0,23.0
2021-07-19,146.0,2239.0,762.0,3805.0,53168.0,2323.0,4415.0,781.0,969.0,36847.0,43428.0,3812.0,431.0,13611.0,4949.0,978.0,195.0,5928.0,3100.0,3086.0,868.0,13744.0,1123.0,161.0,4322.0,303.0,3391.0,19.0,3277.0,630.0,6053.0,1855.0,2005.0,16909.0,109.0,1083.0,2911.0,16439.0,671.0,1862.0,68.0,3115.0,0.0,28.0,12117.0,249.0,1122.0,1398.0,103.0,20.0
2021-07-20,140.0,3351.0,98.0,3004.0,673.0,3481.0,2637.0,109.0,412.0,18401.0,338.0,1307.0,301.0,8387.0,234.0,729.0,2339.0,2609.0,3834.0,4792.0,662.0,4922.0,3046.0,8153.0,98.0,528.0,7735.0,16.0,71.0,1260.0,6622.0,367.0,2069.0,13668.0,7924.0,1932.0,1404.0,480.0,460.0,2493.0,478.0,1993.0,0.0,5586.0,5277.0,148.0,4532.0,209.0,352.0,51.0
2021-07-21,418.0,2825.0,4620.0,4540.0,71322.0,5148.0,3229.0,458.0,578.0,23725.0,11466.0,1869.0,635.0,11181.0,3836.0,1481.0,4533.0,146.0,5092.0,7812.0,953.0,164.0,3840.0,5651.0,1706.0,565.0,7614.0,403.0,1514.0,435.0,9117.0,1524.0,2242.0,18202.0,299.0,3030.0,2443.0,17830.0,717.0,3761.0,183.0,8824.0,0.0,80.0,7389.0,313.0,5536.0,2749.0,300.0,806.0
2021-07-22,431.0,2954.0,103.0,5292.0,39587.0,4891.0,3628.0,520.0,895.0,20586.0,432.0,1813.0,785.0,10614.0,10775.0,1840.0,3313.0,3286.0,4573.0,5876.0,907.0,5911.0,181.0,4962.0,2222.0,34.0,7169.0,385.0,75.0,662.0,8854.0,2192.0,2210.0,20424.0,5776.0,2917.0,111.0,16063.0,1100.0,3511.0,1262.0,4306.0,0.0,8157.0,7765.0,283.0,6959.0,7903.0,417.0,655.0
